time,cr
12,CR2B
16,CR2B
12,CR2B
12,CR2B
21,CR2B
13,CR2B
9,CR2B
21,CR2B
12,CR2B
15,CR2B
14,CR2B
12,CR2B
12,CR2B
13,CR2B
11,CR2B
14,CR2B
11,CR2B
15,CR2B
11,CR2B
20,CR2B
10,CR2B
11,CR2B
12,CR2B
22,CR2B
14,CR2B
14,CR2B
13,CR2B
12,CR2B
13,CR2B
10,CR2B
12,CR2B
16,CR2B
15,CR2B
14,CR2B
12,CR2B
16,CR2B
21,CR2B
10,CR2B
13,CR2B
14,CR2B
10,CR2B
13,CR2B
17,CR2B
13,CR2B
11,CR2B
12,CR2B
11,CR2B
8,CR2B
14,CR2B
16,CR2B
11,CR2B
8,CR2B
8,CR2B
12,CR2B
11,CR2B
9,CR2B
16,CR2B
13,CR2B
11,CR2B
23,CR2B
12,CR2B
22,CR2B
16,CR2B
11,CR2B
11,CR2B
16,CR2B
16,CR2B
15,CR2B
13,CR2B
11,CR2B
12,CR2B
19,CR2B
23,CR2B
26,CR2B
12,CR2B
24,CR2B
14,CR2B
10,CR2B
21,CR2B
10,CR2B
14,CR2B
13,CR2B
28,CR2B
19,CR2B
22,CR2B
17,CR2B
11,CR2B
17,CR2B
8,CR2B
8,CR2B
13,CR2B
12,CR2B
18,CR2B
11,CR2B
13,CR2B
8,CR2B
7,CR2B
17,CR2B
17,CR2B
20,CR2B
11,CR2B
18,CR2B
16,CR2B
16,CR2B
10,CR2B
14,CR2B
15,CR2B
13,CR2B
15,CR2B
16,CR2B
22,CR2B
18,CR2B
16,CR2B
17,CR2B
11,CR2B
18,CR2B
18,CR2B
9,CR2B
13,CR2B
12,CR2B
11,CR2B
11,CR2B
14,CR2B
15,CR2B
16,CR2B
12,CR2B
11,CR2B
10,CR2B
10,CR2B
13,CR2B
29,CR2B
11,CR2B
10,CR2B
12,CR2B
18,CR2B
8,CR2B
10,CR2B
20,CR2B
12,CR2B
8,CR2B
12,CR2B
10,CR2B
9,CR2B
14,CR2B
15,CR2B
12,CR2B
8,CR2B
10,CR2B
14,CR2B
8,CR2B
9,CR2B
11,CR2B
19,CR2B
12,CR2B
12,CR2B
9,CR2B
11,CR2B
12,CR2B
11,CR2B
11,CR2B
12,CR2B
22,CR2B
12,CR2B
14,CR2B
13,CR2B
13,CR2B
13,CR2B
11,CR2B
11,CR2B
10,CR2B
11,CR2B
10,CR2B
13,CR2B
18,CR2B
27,CR2B
12,CR2B
9,CR2B
16,CR2B
20,CR2B
21,CR2B
18,CR2B
140,CR7B
185,CR7B
133,CR7B
181,CR7B
145,CR7B
124,CR7B
144,CR7B
168,CR7B
229,CR7B
125,CR7B
101,CR7B
116,CR7B
118,CR7B
187,CR7B
148,CR7B
145,CR7B
122,CR7B
379,CR7B
113,CR7B
156,CR7B
120,CR7B
125,CR7B
121,CR7B
200,CR7B
143,CR7B
190,CR7B
118,CR7B
161,CR7B
189,CR7B
133,CR7B
107,CR7B
97,CR7B
202,CR7B
144,CR7B
212,CR7B
112,CR7B
160,CR7B
156,CR7B
138,CR7B
148,CR7B
168,CR7B
106,CR7B
145,CR7B
133,CR7B
108,CR7B
111,CR7B
170,CR7B
146,CR7B
120,CR7B
98,CR7B
104,CR7B
261,CR7B
133,CR7B
115,CR7B
133,CR7B
166,CR7B
107,CR7B
98,CR7B
147,CR7B
130,CR7B
147,CR7B
136,CR7B
170,CR7B
149,CR7B
104,CR7B
124,CR7B
116,CR7B
100,CR7B
151,CR7B
297,CR7B
161,CR7B
169,CR7B
155,CR7B
159,CR7B
122,CR7B
149,CR7B
192,CR7B
96,CR7B
129,CR7B
255,CR7B
144,CR7B
108,CR7B
157,CR7B
124,CR7B
130,CR7B
190,CR7B
124,CR7B
98,CR7B
262,CR7B
154,CR7B
106,CR7B
105,CR7B
127,CR7B
195,CR7B
109,CR7B
127,CR7B
102,CR7B
115,CR7B
181,CR7B
127,CR7B
197,CR7B
127,CR7B
113,CR7B
194,CR7B
139,CR7B
184,CR7B
312,CR7B
179,CR7B
98,CR7B
184,CR7B
131,CR7B
210,CR7B
221,CR7B
133,CR7B
135,CR7B
175,CR7B
113,CR7B
147,CR7B
190,CR7B
209,CR7B
206,CR7B
155,CR7B
121,CR7B
125,CR7B
132,CR7B
112,CR7B
99,CR7B
117,CR7B
108,CR7B
143,CR7B
109,CR7B
156,CR7B
150,CR7B
118,CR7B
134,CR7B
118,CR7B
200,CR7B
218,CR7B
143,CR7B
266,CR7B
172,CR7B
221,CR7B
260,CR7B
107,CR7B
107,CR7B
136,CR7B
127,CR7B
99,CR7B
128,CR7B
165,CR7B
160,CR7B
114,CR7B
112,CR7B
142,CR7B
180,CR7B
137,CR7B
111,CR7B
118,CR7B
138,CR7B
162,CR7B
198,CR7B
103,CR7B
111,CR7B
121,CR7B
130,CR7B
136,CR7B
138,CR7B
180,CR7B
276,CR7B
115,CR7B
148,CR7B
105,CR7B
146,CR7B
109,CR7B
147,CR7B
173,CR7B
159,CR7B
99,CR7B
186,CR7B
155,CR7B
285,CR7B
206,CR7B
97,CR7B
182,CR7B
138,CR7B
107,CR7B
105,CR7B
138,CR7B
172,CR7B
135,CR7B
100,CR7B
102,CR7B
123,CR7B
125,CR7B
118,CR7B
103,CR7B
108,CR7B
145,CR7B
148,CR7B
112,CR7B
212,CR7B
115,CR7B
95,CR7B
211,CR7B
104,CR7B
103,CR7B
126,CR7B
96,CR7B
103,CR7B
202,CR7B
96,CR7B
313,CR7B
132,CR7B
150,CR7B
125,CR7B
181,CR7B
141,CR7B
104,CR7B
126,CR7B
250,CR7B
97,CR7B
110,CR7B
98,CR7B
92,CR7B
152,CR7B
221,CR7B
156,CR7B
138,CR7B
185,CR7B
159,CR7B
120,CR7B
107,CR7B
212,CR7B
157,CR7B
133,CR7B
201,CR7B
120,CR7B
134,CR7B
185,CR7B
154,CR7B
197,CR7B
118,CR7B
213,CR7B
106,CR7B
124,CR7B
153,CR7B
176,CR7B
163,CR7B
110,CR7B
130,CR7B
127,CR7B
145,CR7B
103,CR7B
110,CR7B
121,CR7B
152,CR7B
117,CR7B
152,CR7B
133,CR7B
100,CR7B
104,CR7B
104,CR7B
132,CR7B
130,CR7B
113,CR7B
118,CR7B
144,CR7B
123,CR7B
107,CR7B
160,CR7B
140,CR7B
110,CR7B
143,CR7B
230,CR7B
155,CR7B
150,CR7B
113,CR7B
191,CR7B
224,CR7B
184,CR7B
115,CR7B
125,CR7B
157,CR7B
160,CR7B
105,CR7B
104,CR7B
101,CR7B
185,CR7B
116,CR7B
171,CR7B
158,CR7B
144,CR7B
130,CR7B
235,CR7B
115,CR7B
159,CR7B
122,CR7B
285,CR7B
238,CR7B
177,CR7B
130,CR7B
154,CR7B
157,CR7B
12,CR3B
13,CR3B
14,CR3B
13,CR3B
19,CR3B
13,CR3B
13,CR3B
13,CR3B
16,CR3B
13,CR3B
11,CR3B
15,CR3B
16,CR3B
32,CR3B
18,CR3B
12,CR3B
13,CR3B
19,CR3B
12,CR3B
18,CR3B
19,CR3B
20,CR3B
17,CR3B
17,CR3B
17,CR3B
17,CR3B
22,CR3B
15,CR3B
17,CR3B
15,CR3B
19,CR3B
15,CR3B
20,CR3B
18,CR3B
16,CR3B
15,CR3B
14,CR3B
15,CR3B
13,CR3B
15,CR3B
15,CR3B
16,CR3B
13,CR3B
22,CR3B
13,CR3B
15,CR3B
15,CR3B
14,CR3B
13,CR3B
18,CR3B
12,CR3B
13,CR3B
13,CR3B
26,CR3B
12,CR3B
8,CR3B
15,CR3B
12,CR3B
13,CR3B
11,CR3B
13,CR3B
18,CR3B
12,CR3B
14,CR3B
12,CR3B
12,CR3B
14,CR3B
17,CR3B
13,CR3B
18,CR3B
19,CR3B
19,CR3B
14,CR3B
17,CR3B
11,CR3B
13,CR3B
20,CR3B
12,CR3B
12,CR3B
13,CR3B
12,CR3B
7,CR3B
14,CR3B
12,CR3B
14,CR3B
20,CR3B
13,CR3B
10,CR3B
15,CR3B
15,CR3B
9,CR3B
11,CR3B
12,CR3B
18,CR3B
18,CR3B
11,CR3B
17,CR3B
17,CR3B
15,CR3B
14,CR3B
16,CR3B
12,CR3B
33,CR3B
15,CR3B
12,CR3B
19,CR3B
10,CR3B
14,CR3B
20,CR3B
16,CR3B
11,CR3B
15,CR3B
14,CR3B
14,CR3B
13,CR3B
13,CR3B
12,CR3B
17,CR3B
31,CR3B
16,CR3B
13,CR3B
16,CR3B
11,CR3B
11,CR3B
41,CR3B
12,CR3B
13,CR3B
11,CR3B
26,CR3B
12,CR3B
12,CR3B
13,CR3B
13,CR3B
19,CR3B
12,CR3B
19,CR3B
14,CR3B
11,CR3B
12,CR3B
12,CR3B
11,CR3B
23,CR3B
16,CR3B
14,CR3B
15,CR3B
10,CR3B
17,CR3B
14,CR3B
11,CR3B
12,CR3B
11,CR3B
15,CR3B
30,CR3B
12,CR3B
10,CR3B
12,CR3B
14,CR3B
22,CR3B
14,CR3B
17,CR3B
16,CR3B
16,CR3B
17,CR3B
23,CR3B
25,CR3B
16,CR3B
12,CR3B
20,CR3B
12,CR3B
12,CR3B
14,CR3B
18,CR3B
11,CR3B
17,CR3B
16,CR3B
19,CR3B
13,CR3B
15,CR3B
17,CR3B
18,CR3B
13,CR3B
15,CR3B
15,CR3B
16,CR3B
16,CR3B
15,CR3B
16,CR3B
20,CR3B
16,CR3B
12,CR3B
14,CR3B
19,CR3B
19,CR3B
14,CR3B
11,CR3B
16,CR3B
17,CR3B
12,CR3B
12,CR3B
14,CR3B
24,CR3B
11,CR3B
27,CR3B
12,CR3B
12,CR3B
11,CR3B
21,CR3B
11,CR3B
14,CR3B
19,CR3B
12,CR3B
14,CR3B
17,CR3B
18,CR3B
16,CR3B
13,CR3B
11,CR3B
11,CR3B
16,CR3B
23,CR3B
14,CR3B
11,CR3B
12,CR3B
13,CR3B
14,CR3B
12,CR3B
14,CR3B
25,CR3B
13,CR3B
12,CR3B
13,CR3B
17,CR3B
14,CR3B
25,CR3B
12,CR3B
17,CR3B
14,CR3B
16,CR3B
17,CR3B
19,CR3B
12,CR3B
200,CR9B
157,CR9B
208,CR9B
135,CR9B
225,CR9B
182,CR9B
127,CR9B
273,CR9B
208,CR9B
129,CR9B
179,CR9B
154,CR9B
169,CR9B
177,CR9B
322,CR9B
145,CR9B
245,CR9B
227,CR9B
197,CR9B
203,CR9B
176,CR9B
203,CR9B
267,CR9B
219,CR9B
177,CR9B
410,CR9B
230,CR9B
190,CR9B
143,CR9B
138,CR9B
341,CR9B
197,CR9B
156,CR9B
146,CR9B
187,CR9B
192,CR9B
128,CR9B
148,CR9B
166,CR9B
185,CR9B
229,CR9B
245,CR9B
161,CR9B
181,CR9B
174,CR9B
134,CR9B
142,CR9B
123,CR9B
153,CR9B
214,CR9B
239,CR9B
392,CR9B
152,CR9B
157,CR9B
167,CR9B
187,CR9B
175,CR9B
154,CR9B
207,CR9B
135,CR9B
199,CR9B
196,CR9B
204,CR9B
159,CR9B
264,CR9B
211,CR9B
215,CR9B
259,CR9B
207,CR9B
131,CR9B
201,CR9B
149,CR9B
184,CR9B
216,CR9B
198,CR9B
125,CR9B
193,CR9B
243,CR9B
142,CR9B
220,CR9B
194,CR9B
240,CR9B
220,CR9B
167,CR9B
173,CR9B
182,CR9B
146,CR9B
179,CR9B
114,CR9B
275,CR9B
149,CR9B
174,CR9B
266,CR9B
213,CR9B
248,CR9B
184,CR9B
274,CR9B
179,CR9B
246,CR9B
188,CR9B
145,CR9B
219,CR9B
242,CR9B
208,CR9B
150,CR9B
254,CR9B
202,CR9B
121,CR9B
142,CR9B
226,CR9B
173,CR9B
177,CR9B
179,CR9B
285,CR9B
175,CR9B
149,CR9B
190,CR9B
231,CR9B
138,CR9B
155,CR9B
276,CR9B
174,CR9B
159,CR9B
180,CR9B
254,CR9B
296,CR9B
200,CR9B
153,CR9B
231,CR9B
216,CR9B
285,CR9B
191,CR9B
230,CR9B
170,CR9B
170,CR9B
383,CR9B
179,CR9B
271,CR9B
141,CR9B
223,CR9B
224,CR9B
220,CR9B
214,CR9B
149,CR9B
207,CR9B
182,CR9B
175,CR9B
126,CR9B
227,CR9B
161,CR9B
127,CR9B
204,CR9B
180,CR9B
180,CR9B
297,CR9B
189,CR9B
169,CR9B
133,CR9B
260,CR9B
226,CR9B
172,CR9B
164,CR9B
153,CR9B
223,CR9B
141,CR9B
188,CR9B
142,CR9B
171,CR9B
206,CR9B
154,CR9B
249,CR9B
151,CR9B
130,CR9B
226,CR9B
269,CR9B
155,CR9B
232,CR9B
225,CR9B
190,CR9B
189,CR9B
125,CR9B
178,CR9B
157,CR9B
264,CR9B
273,CR9B
124,CR9B
243,CR9B
240,CR9B
233,CR9B
173,CR9B
248,CR9B
181,CR9B
201,CR9B
369,CR9B
256,CR9B
250,CR9B
137,CR9B
383,CR9B
125,CR9B
251,CR9B
268,CR9B
202,CR9B
152,CR9B
176,CR9B
214,CR9B
236,CR9B
216,CR9B
212,CR9B
240,CR9B
130,CR9B
191,CR9B
145,CR9B
224,CR9B
169,CR9B
169,CR9B
177,CR9B
218,CR9B
208,CR9B
194,CR9B
189,CR9B
217,CR9B
138,CR9B
212,CR9B
299,CR9B
242,CR9B
347,CR9B
192,CR9B
183,CR9B
166,CR10B
219,CR10B
161,CR10B
153,CR10B
198,CR10B
122,CR10B
189,CR10B
403,CR10B
135,CR10B
139,CR10B
213,CR10B
226,CR10B
256,CR10B
140,CR10B
131,CR10B
142,CR10B
366,CR10B
191,CR10B
196,CR10B
131,CR10B
165,CR10B
315,CR10B
249,CR10B
221,CR10B
130,CR10B
125,CR10B
211,CR10B
126,CR10B
123,CR10B
130,CR10B
161,CR10B
139,CR10B
147,CR10B
207,CR10B
169,CR10B
191,CR10B
220,CR10B
231,CR10B
195,CR10B
239,CR10B
127,CR10B
167,CR10B
165,CR10B
133,CR10B
169,CR10B
147,CR10B
113,CR10B
131,CR10B
203,CR10B
243,CR10B
159,CR10B
150,CR10B
177,CR10B
230,CR10B
164,CR10B
134,CR10B
136,CR10B
156,CR10B
224,CR10B
245,CR10B
181,CR10B
220,CR10B
192,CR10B
177,CR10B
137,CR10B
169,CR10B
132,CR10B
151,CR10B
180,CR10B
180,CR10B
215,CR10B
168,CR10B
236,CR10B
176,CR10B
187,CR10B
158,CR10B
120,CR10B
145,CR10B
198,CR10B
192,CR10B
269,CR10B
122,CR10B
181,CR10B
212,CR10B
108,CR10B
149,CR10B
212,CR10B
228,CR10B
221,CR10B
159,CR10B
154,CR10B
139,CR10B
165,CR10B
189,CR10B
240,CR10B
227,CR10B
153,CR10B
179,CR10B
209,CR10B
150,CR10B
171,CR10B
193,CR10B
146,CR10B
282,CR10B
152,CR10B
133,CR10B
194,CR10B
322,CR10B
141,CR10B
180,CR10B
147,CR10B
198,CR10B
129,CR10B
204,CR10B
236,CR10B
203,CR10B
179,CR10B
151,CR10B
228,CR10B
125,CR10B
153,CR10B
220,CR10B
162,CR10B
170,CR10B
205,CR10B
127,CR10B
178,CR10B
161,CR10B
152,CR10B
179,CR10B
178,CR10B
138,CR10B
175,CR10B
184,CR10B
219,CR10B
148,CR10B
163,CR10B
196,CR10B
135,CR10B
173,CR10B
178,CR10B
127,CR10B
214,CR10B
207,CR10B
124,CR10B
151,CR10B
190,CR10B
132,CR10B
163,CR10B
154,CR10B
131,CR10B
216,CR10B
184,CR10B
204,CR10B
213,CR10B
184,CR10B
117,CR10B
179,CR10B
139,CR10B
126,CR10B
260,CR10B
147,CR10B
161,CR10B
128,CR10B
165,CR10B
126,CR10B
253,CR10B
213,CR10B
123,CR10B
215,CR10B
141,CR10B
206,CR10B
124,CR10B
117,CR10B
184,CR10B
248,CR10B
197,CR10B
222,CR10B
144,CR10B
134,CR10B
116,CR10B
218,CR10B
176,CR10B
142,CR10B
163,CR10B
174,CR10B
174,CR10B
157,CR10B
344,CR10B
141,CR10B
123,CR10B
247,CR10B
136,CR10B
291,CR10B
265,CR10B
120,CR10B
177,CR10B
168,CR10B
139,CR10B
156,CR10B
124,CR10B
163,CR10B
163,CR10B
144,CR10B
234,CR10B
136,CR10B
167,CR10B
123,CR10B
152,CR10B
188,CR10B
147,CR10B
202,CR10B
180,CR10B
232,CR10B
168,CR10B
121,CR10B
159,CR10B
196,CR10B
11,CR1A
9,CR1A
15,CR1A
12,CR1A
10,CR1A
7,CR1A
6,CR1A
8,CR1A
58,CR1A
7,CR1A
7,CR1A
7,CR1A
8,CR1A
7,CR1A
5,CR1A
6,CR1A
9,CR1A
8,CR1A
10,CR1A
6,CR1A
9,CR1A
10,CR1A
9,CR1A
12,CR1A
11,CR1A
13,CR1A
10,CR1A
9,CR1A
24,CR1A
7,CR1A
10,CR1A
10,CR1A
9,CR1A
12,CR1A
6,CR1A
8,CR1A
7,CR1A
8,CR1A
9,CR1A
12,CR1A
14,CR1A
5,CR1A
20,CR1A
7,CR1A
11,CR1A
12,CR1A
13,CR1A
10,CR1A
14,CR1A
10,CR1A
13,CR1A
8,CR1A
14,CR1A
14,CR1A
11,CR1A
10,CR1A
8,CR1A
14,CR1A
13,CR1A
10,CR1A
11,CR1A
14,CR1A
11,CR1A
12,CR1A
10,CR1A
13,CR1A
7,CR1A
8,CR1A
12,CR1A
6,CR1A
27,CR1A
13,CR1A
33,CR1A
11,CR1A
10,CR1A
8,CR1A
9,CR1A
13,CR1A
15,CR1A
8,CR1A
6,CR1A
8,CR1A
10,CR1A
8,CR1A
7,CR1A
10,CR1A
8,CR1A
8,CR1A
9,CR1A
7,CR1A
14,CR1A
32,CR1A
38,CR1A
10,CR1A
9,CR1A
6,CR1A
7,CR1A
6,CR1A
7,CR1A
8,CR1A
16,CR1A
13,CR1A
10,CR1A
12,CR1A
29,CR1A
10,CR1A
13,CR1A
11,CR1A
9,CR1A
30,CR1A
9,CR1A
19,CR1A
6,CR1A
27,CR1A
9,CR1A
8,CR1A
8,CR1A
9,CR1A
18,CR1A
7,CR1A
8,CR1A
9,CR1A
12,CR1A
9,CR1A
8,CR1A
14,CR1A
11,CR1A
8,CR1A
15,CR1A
9,CR1A
8,CR1A
10,CR1A
13,CR1A
9,CR1A
14,CR1A
6,CR1A
10,CR1A
7,CR1A
8,CR1A
14,CR1A
19,CR1A
9,CR1A
8,CR1A
7,CR1A
14,CR1A
10,CR1A
9,CR1A
8,CR1A
10,CR1A
10,CR1A
9,CR1A
11,CR1A
9,CR1A
11,CR1A
8,CR1A
6,CR1A
8,CR1A
11,CR1A
6,CR1A
6,CR1A
8,CR1A
11,CR1A
14,CR1A
40,CR4A
50,CR4A
79,CR4A
56,CR4A
65,CR4A
39,CR4A
56,CR4A
92,CR4A
49,CR4A
61,CR4A
62,CR4A
40,CR4A
42,CR4A
125,CR4A
40,CR4A
41,CR4A
45,CR4A
44,CR4A
42,CR4A
60,CR4A
67,CR4A
41,CR4A
35,CR4A
40,CR4A
41,CR4A
49,CR4A
40,CR4A
37,CR4A
36,CR4A
45,CR4A
34,CR4A
46,CR4A
36,CR4A
37,CR4A
50,CR4A
39,CR4A
57,CR4A
39,CR4A
39,CR4A
47,CR4A
52,CR4A
38,CR4A
45,CR4A
39,CR4A
39,CR4A
48,CR4A
39,CR4A
50,CR4A
39,CR4A
47,CR4A
52,CR4A
44,CR4A
40,CR4A
38,CR4A
102,CR4A
100,CR4A
49,CR4A
118,CR11A
281,CR11A
177,CR11A
217,CR11A
138,CR11A
215,CR11A
219,CR11A
129,CR11A
283,CR11A
110,CR11A
159,CR11A
203,CR11A
171,CR11A
125,CR11A
180,CR11A
150,CR11A
232,CR11A
155,CR11A
404,CR11A
187,CR11A
120,CR11A
165,CR11A
117,CR11A
175,CR11A
162,CR11A
215,CR11A
275,CR11A
121,CR11A
168,CR11A
179,CR11A
159,CR11A
136,CR11A
125,CR11A
160,CR11A
135,CR11A
141,CR11A
176,CR11A
215,CR11A
115,CR11A
231,CR11A
260,CR11A
158,CR11A
164,CR11A
131,CR11A
132,CR11A
223,CR11A
286,CR11A
144,CR11A
158,CR11A
121,CR11A
144,CR11A
150,CR11A
170,CR11A
218,CR11A
232,CR11A
121,CR11A
129,CR11A
211,CR12A
137,CR12A
100,CR12A
198,CR12A
137,CR12A
145,CR12A
152,CR12A
140,CR12A
188,CR12A
129,CR12A
125,CR12A
175,CR12A
104,CR12A
160,CR12A
122,CR12A
134,CR12A
150,CR12A
128,CR12A
187,CR12A
146,CR12A
350,CR12A
153,CR12A
140,CR12A
149,CR13A
220,CR13A
156,CR13A
189,CR13A
150,CR13A
134,CR13A
137,CR13A
183,CR13A
125,CR13A
132,CR13A
124,CR13A
165,CR13A
226,CR13A
151,CR13A
154,CR13A
150,CR13A
157,CR13A
267,CR13A
178,CR13A
147,CR13A
216,CR13A
140,CR13A
128,CR13A
148,CR14A
167,CR14A
148,CR14A
366,CR14A
149,CR14A
173,CR14A
129,CR14A
173,CR14A
168,CR14A
159,CR14A
337,CR14A
250,CR14A
161,CR14A
226,CR14A
184,CR14A
193,CR14A
179,CR14A
141,CR14A
126,CR14A
173,CR14A
112,CR14A
127,CR14A
125,CR14A
138,CR5A
43,CR5A
52,CR5A
110,CR5A
50,CR5A
54,CR5A
57,CR5A
63,CR5A
55,CR5A
53,CR5A
80,CR5A
69,CR5A
56,CR5A
105,CR5A
58,CR5A
42,CR5A
191,CR5A
70,CR5A
158,CR5A
51,CR5A
50,CR5A
55,CR5A
63,CR5A
67,CR5A
85,CR5A
73,CR5A
77,CR5A
92,CR5A
47,CR5A
184,CR5A
68,CR5A
52,CR5A
72,CR5A
687,CR5A
882,CR5A
49,CR5A
53,CR5A
77,CR5A
58,CR5A
69,CR5A
141,CR5A
102,CR5A
51,CR5A
62,CR5A
61,CR5A
43,CR5A
66,CR5A
95,CR5A
61,CR5A
47,CR5A
65,CR5A
54,CR5A
55,CR5A
49,CR5A
66,CR5A
43,CR5A
44,CR5A
81,CR6A
55,CR6A
80,CR6A
44,CR6A
53,CR6A
81,CR6A
58,CR6A
78,CR6A
68,CR6A
43,CR6A
60,CR6A
44,CR6A
66,CR6A
65,CR6A
119,CR6A
57,CR6A
48,CR6A
68,CR6A
63,CR6A
85,CR6A
61,CR6A
68,CR6A
59,CR6A
62,CR6A
56,CR6A
82,CR6A
202,CR6A
89,CR6A
85,CR6A
65,CR6A
46,CR6A
63,CR6A
43,CR6A
41,CR6A
65,CR6A
45,CR6A
41,CR6A
80,CR6A
51,CR6A
45,CR6A
44,CR6A
50,CR6A
48,CR6A
48,CR6A
64,CR6A
76,CR6A
66,CR6A
53,CR6A
55,CR6A
43,CR6A
47,CR6A
50,CR6A
46,CR6A
80,CR6A
108,CR6A
66,CR6A
113,CR6A
139,CR8A
198,CR8A
147,CR8A
169,CR8A
128,CR8A
199,CR8A
116,CR8A
224,CR8A
195,CR8A
180,CR8A
7,CR2A
7,CR2A
9,CR2A
7,CR2A
10,CR2A
8,CR2A
7,CR2A
14,CR2A
9,CR2A
6,CR2A
8,CR2A
10,CR2A
21,CR2A
10,CR2A
11,CR2A
8,CR2A
12,CR2A
12,CR2A
14,CR2A
13,CR2A
10,CR2A
9,CR2A
7,CR2A
7,CR2A
7,CR2A
8,CR2A
12,CR2A
23,CR2A
8,CR2A
8,CR2A
8,CR2A
9,CR2A
9,CR2A
14,CR2A
12,CR2A
7,CR2A
21,CR2A
14,CR2A
9,CR2A
6,CR2A
18,CR2A
10,CR2A
13,CR2A
11,CR2A
13,CR2A
9,CR2A
11,CR2A
10,CR2A
14,CR2A
12,CR2A
10,CR2A
10,CR2A
12,CR2A
9,CR2A
9,CR2A
11,CR2A
10,CR2A
8,CR2A
9,CR2A
9,CR2A
9,CR2A
8,CR2A
10,CR2A
19,CR2A
8,CR2A
11,CR2A
10,CR2A
9,CR2A
9,CR2A
8,CR2A
7,CR2A
20,CR2A
8,CR2A
10,CR2A
8,CR2A
14,CR2A
11,CR2A
5,CR2A
10,CR2A
8,CR2A
8,CR2A
7,CR2A
6,CR2A
8,CR2A
10,CR2A
9,CR2A
14,CR2A
13,CR2A
8,CR2A
10,CR2A
6,CR2A
10,CR2A
10,CR2A
10,CR2A
59,CR2A
6,CR2A
8,CR2A
10,CR2A
8,CR2A
9,CR2A
8,CR2A
7,CR2A
8,CR2A
9,CR2A
6,CR2A
7,CR2A
9,CR2A
9,CR2A
6,CR2A
7,CR2A
11,CR2A
12,CR2A
10,CR2A
6,CR2A
8,CR2A
10,CR2A
8,CR2A
8,CR2A
12,CR2A
8,CR2A
6,CR2A
11,CR2A
8,CR2A
12,CR2A
6,CR2A
7,CR2A
8,CR2A
7,CR2A
8,CR2A
7,CR2A
6,CR2A
12,CR2A
13,CR2A
8,CR2A
10,CR2A
11,CR2A
8,CR2A
9,CR2A
7,CR2A
17,CR2A
8,CR2A
12,CR2A
7,CR2A
7,CR2A
5,CR2A
8,CR2A
8,CR2A
7,CR2A
10,CR2A
7,CR2A
12,CR2A
6,CR2A
8,CR2A
11,CR2A
6,CR2A
9,CR2A
8,CR2A
15,CR2A
7,CR2A
12,CR2A
15,CR2A
8,CR2A
5,CR2A
9,CR2A
14,CR2A
10,CR2A
7,CR2A
10,CR2A
8,CR2A
8,CR2A
8,CR2A
9,CR2A
14,CR2A
9,CR2A
7,CR2A
6,CR2A
7,CR2A
13,CR2A
11,CR2A
6,CR2A
8,CR2A
11,CR2A
13,CR2A
7,CR2A
9,CR2A
7,CR2A
10,CR2A
8,CR2A
21,CR2A
23,CR2A
14,CR2A
8,CR2A
8,CR2A
9,CR2A
7,CR2A
8,CR2A
7,CR2A
7,CR2A
8,CR2A
8,CR2A
14,CR2A
9,CR2A
6,CR2A
8,CR2A
8,CR2A
8,CR2A
11,CR2A
9,CR2A
9,CR2A
14,CR2A
7,CR2A
11,CR2A
8,CR2A
11,CR2A
8,CR2A
8,CR2A
6,CR2A
10,CR2A
6,CR2A
4,CR2A
9,CR2A
9,CR2A
6,CR2A
10,CR2A
8,CR2A
9,CR2A
10,CR2A
10,CR2A
9,CR2A
8,CR2A
8,CR2A
8,CR2A
15,CR2A
6,CR2A
13,CR2A
11,CR2A
19,CR2A
12,CR2A
20,CR2A
9,CR2A
9,CR2A
11,CR2A
16,CR2A
12,CR2A
13,CR2A
12,CR2A
7,CR2A
13,CR2A
10,CR2A
14,CR2A
16,CR2A
6,CR2A
9,CR2A
12,CR2A
8,CR2A
6,CR2A
9,CR2A
9,CR2A
7,CR2A
10,CR2A
11,CR2A
6,CR2A
8,CR2A
7,CR2A
7,CR2A
8,CR2A
9,CR2A
10,CR2A
115,CR2A
12,CR2A
8,CR2A
11,CR2A
9,CR2A
10,CR2A
11,CR2A
11,CR2A
8,CR2A
8,CR2A
20,CR2A
10,CR2A
8,CR2A
9,CR2A
10,CR2A
8,CR2A
9,CR2A
10,CR2A
11,CR2A
7,CR2A
8,CR2A
10,CR2A
9,CR2A
7,CR2A
8,CR2A
10,CR2A
7,CR2A
11,CR2A
8,CR2A
6,CR2A
8,CR2A
8,CR2A
10,CR2A
11,CR2A
16,CR2A
8,CR2A
12,CR2A
7,CR2A
11,CR2A
8,CR2A
6,CR2A
6,CR2A
10,CR2A
11,CR2A
10,CR2A
8,CR2A
38,CR2A
6,CR2A
11,CR2A
7,CR2A
5,CR2A
25,CR2A
7,CR2A
11,CR2A
9,CR2A
12,CR2A
6,CR2A
11,CR2A
7,CR2A
6,CR2A
11,CR2A
7,CR2A
6,CR2A
7,CR2A
14,CR2A
11,CR2A
22,CR2A
10,CR2A
10,CR2A
12,CR2A
9,CR2A
9,CR2A
9,CR2A
8,CR2A
7,CR2A
7,CR2A
8,CR2A
9,CR2A
8,CR2A
8,CR2A
11,CR2A
7,CR2A
8,CR2A
10,CR2A
8,CR2A
13,CR2A
11,CR2A
8,CR2A
8,CR2A
52,CR7A
