time,crd
39,CR3B
39,CR3B
30,CR3B
43,CR3B
55,CR3B
31,CR3B
48,CR3B
43,CR3B
33,CR3B
46,CR3B
31,CR3B
36,CR3B
158,CR3B
41,CR3B
29,CR3B
57,CR3B
46,CR3B
39,CR3B
62,CR3B
68,CR3B
30,CR3B
41,CR3B
34,CR3B
31,CR3B
30,CR3B
52,CR3B
58,CR3B
51,CR3B
30,CR3B
70,CR3B
41,CR3B
49,CR3B
57,CR3B
51,CR3B
42,CR3B
33,CR3B
36,CR3B
54,CR3B
41,CR3B
28,CR3B
62,CR3B
29,CR3B
39,CR3B
67,CR3B
40,CR3B
61,CR3B
94,CR3B
25,CR3B
139,CR3B
47,CR3B
52,CR3B
40,CR3B
44,CR3B
73,CR3B
30,CR3B
50,CR3B
56,CR3B
31,CR3B
57,CR3B
44,CR3B
26,CR3B
36,CR3B
30,CR3B
48,CR3B
36,CR3B
47,CR3B
28,CR3B
42,CR3B
103,CR3B
48,CR3B
38,CR3B
46,CR3B
49,CR3B
46,CR3B
55,CR3B
51,CR3B
48,CR3B
42,CR3B
78,CR3B
59,CR3B
54,CR3B
49,CR3B
39,CR3B
40,CR3B
69,CR3B
62,CR3B
59,CR3B
62,CR3B
53,CR3B
49,CR3B
39,CR3B
42,CR3B
45,CR3B
37,CR3B
44,CR3B
73,CR3B
51,CR3B
49,CR3B
49,CR3B
54,CR3B
54,CR3B
66,CR3B
63,CR3B
70,CR3B
52,CR3B
47,CR3B
53,CR3B
37,CR3B
49,CR3B
48,CR3B
44,CR3B
50,CR3B
32,CR3B
51,CR3B
81,CR3B
56,CR3B
38,CR3B
42,CR3B
74,CR3B
35,CR3B
69,CR3B
39,CR3B
43,CR3B
41,CR3B
36,CR3B
42,CR3B
54,CR3B
55,CR3B
58,CR3B
42,CR3B
53,CR3B
56,CR3B
50,CR3B
45,CR3B
65,CR3B
37,CR3B
37,CR3B
41,CR3B
54,CR3B
50,CR3B
54,CR3B
44,CR3B
62,CR3B
47,CR3B
54,CR3B
51,CR3B
51,CR3B
39,CR3B
46,CR3B
51,CR3B
44,CR3B
46,CR3B
40,CR3B
70,CR3B
56,CR3B
55,CR3B
40,CR3B
42,CR3B
49,CR3B
39,CR3B
46,CR3B
51,CR3B
50,CR3B
43,CR3B
36,CR3B
51,CR3B
34,CR3B
63,CR3B
50,CR3B
47,CR3B
41,CR3B
51,CR3B
34,CR3B
28,CR3B
35,CR3B
53,CR3B
50,CR3B
27,CR3B
51,CR3B
54,CR3B
30,CR3B
50,CR3B
28,CR3B
28,CR3B
49,CR3B
32,CR3B
47,CR3B
48,CR3B
65,CR3B
51,CR3B
45,CR3B
30,CR3B
56,CR3B
43,CR3B
59,CR3B
48,CR3B
28,CR3B
71,CR3B
39,CR3B
81,CR3B
61,CR3B
55,CR3B
46,CR3B
66,CR3B
49,CR3B
59,CR3B
35,CR3B
69,CR3B
67,CR3B
45,CR3B
68,CR3B
74,CR3B
53,CR3B
79,CR3B
28,CR3B
52,CR3B
74,CR3B
64,CR3B
45,CR3B
43,CR3B
122,CR3B
35,CR3B
52,CR3B
43,CR3B
44,CR3B
56,CR3B
53,CR3B
49,CR3B
53,CR3B
45,CR3B
42,CR3B
74,CR3B
53,CR3B
44,CR3B
42,CR3B
39,CR3B
91,CR3B
36,CR3B
32,CR3B
54,CR3B
54,CR3B
30,CR3B
43,CR3B
67,CR3B
33,CR3B
50,CR3B
74,CR3B
48,CR3B
36,CR3B
43,CR3B
41,CR3B
65,CR3B
37,CR3B
43,CR3B
34,CR3B
46,CR3B
62,CR3B
53,CR3B
56,CR3B
51,CR3B
33,CR3B
55,CR3B
80,CR3B
59,CR3B
72,CR3B
42,CR3B
59,CR3B
41,CR3B
43,CR3B
42,CR3B
38,CR3B
72,CR3B
44,CR3B
72,CR3B
50,CR3B
58,CR3B
40,CR3B
66,CR3B
38,CR3B
38,CR3B
39,CR3B
48,CR3B
45,CR3B
42,CR3B
59,CR3B
39,CR3B
43,CR3B
38,CR3B
41,CR3B
38,CR3B
38,CR3B
29,CR3B
41,CR3B
59,CR3B
38,CR3B
46,CR3B
54,CR3B
34,CR3B
58,CR3B
60,CR3B
50,CR3B
43,CR3B
41,CR3B
59,CR3B
49,CR3B
46,CR3B
38,CR3B
80,CR3B
39,CR3B
45,CR3B
41,CR3B
72,CR3B
53,CR3B
60,CR3B
64,CR3B
38,CR3B
58,CR3B
67,CR3B
74,CR3B
55,CR3B
42,CR3B
57,CR3B
40,CR3B
48,CR3B
43,CR3B
37,CR3B
39,CR3B
39,CR3B
36,CR3B
37,CR3B
32,CR3B
38,CR3B
34,CR3B
49,CR3B
63,CR3B
44,CR3B
44,CR3B
59,CR3B
49,CR3B
91,CR3B
79,CR3B
34,CR3B
48,CR3B
44,CR3B
39,CR3B
65,CR3B
30,CR3B
32,CR3B
40,CR3B
35,CR3B
39,CR3B
40,CR3B
37,CR3B
34,CR3B
57,CR3B
54,CR3B
51,CR3B
68,CR3B
64,CR3B
53,CR3B
34,CR3B
40,CR3B
40,CR3B
58,CR3B
51,CR3B
88,CR3B
30,CR3B
49,CR3B
44,CR3B
31,CR3B
31,CR3B
52,CR3B
46,CR3B
39,CR3B
48,CR3B
57,CR3B
57,CR3B
51,CR3B
48,CR3B
34,CR3B
50,CR3B
49,CR3B
48,CR3B
67,CR3B
45,CR3B
43,CR3B
46,CR3B
49,CR3B
44,CR3B
39,CR3B
54,CR3B
39,CR3B
46,CR3B
48,CR3B
34,CR3B
32,CR3B
44,CR3B
41,CR3B
39,CR3B
40,CR3B
47,CR3B
33,CR3B
50,CR3B
44,CR3B
40,CR3B
56,CR3B
43,CR3B
47,CR3B
47,CR3B
38,CR3B
30,CR3B
40,CR3B
37,CR3B
29,CR3B
49,CR3B
27,CR3B
53,CR3B
40,CR3B
46,CR3B
46,CR3B
44,CR3B
41,CR3B
38,CR3B
37,CR3B
32,CR3B
29,CR3B
66,CR3B
50,CR3B
29,CR3B
48,CR3B
44,CR3B
66,CR3B
43,CR3B
53,CR3B
47,CR3B
57,CR3B
46,CR3B
52,CR3B
34,CR3B
50,CR3B
40,CR3B
51,CR3B
49,CR3B
38,CR3B
52,CR3B
35,CR3B
30,CR3B
52,CR3B
43,CR3B
29,CR3B
54,CR3B
47,CR3B
54,CR3B
45,CR3B
55,CR3B
48,CR3B
67,CR3B
64,CR3B
48,CR3B
74,CR3B
42,CR3B
33,CR3B
48,CR3B
42,CR3B
46,CR3B
56,CR3B
71,CR3B
63,CR3B
42,CR3B
48,CR3B
50,CR3B
70,CR3B
53,CR3B
36,CR3B
41,CR3B
56,CR3B
44,CR3B
38,CR3B
48,CR3B
63,CR3B
57,CR3B
54,CR3B
56,CR3B
42,CR3B
28,CR3B
42,CR3B
27,CR3B
25,CR3B
52,CR3B
47,CR3B
62,CR3B
68,CR3B
56,CR3B
58,CR3B
27,CR3B
58,CR3B
44,CR3B
41,CR3B
79,CR3B
41,CR3B
45,CR3B
25,CR3B
36,CR3B
29,CR3B
34,CR3B
26,CR3B
39,CR3B
61,CR3B
33,CR3B
35,CR3B
35,CR3B
42,CR3B
40,CR3B
44,CR3B
33,CR3B
49,CR3B
50,CR3B
29,CR3B
44,CR3B
47,CR3B
25,CR3B
41,CR3B
25,CR3B
60,CR3B
87,CR3B
39,CR3B
57,CR3B
57,CR3B
50,CR3B
417,CR3B
29,CR3B
48,CR3B
61,CR3B
65,CR3B
27,CR3B
45,CR3B
46,CR3B
27,CR3B
41,CR3B
66,CR3B
41,CR3B
28,CR3B
73,CR3B
46,CR3B
39,CR3B
42,CR3B
27,CR3B
28,CR3B
41,CR3B
34,CR3B
26,CR3B
116,CR3B
41,CR3B
54,CR3B
34,CR3B
43,CR3B
41,CR3B
27,CR3B
31,CR3B
34,CR3B
40,CR3B
38,CR3B
46,CR3B
40,CR3B
46,CR3B
33,CR3B
72,CR3B
32,CR3B
26,CR3B
67,CR3B
48,CR3B
33,CR3B
52,CR3B
41,CR3B
40,CR3B
30,CR3B
40,CR3B
51,CR3B
38,CR3B
39,CR3B
26,CR3B
42,CR3B
53,CR3B
62,CR3B
41,CR3B
41,CR3B
63,CR3B
47,CR3B
51,CR3B
28,CR3B
28,CR3B
39,CR3B
71,CR3B
61,CR3B
48,CR3B
48,CR3B
51,CR3B
58,CR3B
62,CR3B
51,CR3B
62,CR3B
29,CR3B
48,CR3B
45,CR3B
63,CR3B
49,CR3B
48,CR3B
47,CR3B
45,CR3B
48,CR3B
58,CR3B
43,CR3B
42,CR3B
71,CR3B
52,CR3B
63,CR3B
34,CR3B
56,CR3B
54,CR3B
48,CR3B
25,CR3B
24,CR3B
46,CR3B
30,CR3B
51,CR3B
61,CR3B
80,CR3B
40,CR3B
26,CR3B
67,CR3B
61,CR3B
73,CR3B
56,CR3B
46,CR3B
49,CR3B
70,CR3B
49,CR3B
43,CR3B
55,CR3B
67,CR3B
29,CR3B
50,CR3B
27,CR3B
48,CR3B
48,CR3B
44,CR3B
39,CR3B
28,CR3B
67,CR3B
61,CR3B
27,CR3B
43,CR3B
50,CR3B
69,CR3B
35,CR3B
54,CR3B
79,CR3B
35,CR3B
49,CR3B
36,CR3B
40,CR3B
46,CR3B
49,CR3B
53,CR3B
28,CR3B
32,CR3B
33,CR3B
29,CR3B
33,CR3B
28,CR3B
32,CR3B
46,CR3B
48,CR3B
66,CR3B
54,CR3B
60,CR3B
25,CR3B
33,CR3B
47,CR3B
29,CR3B
29,CR3B
46,CR3B
41,CR3B
37,CR3B
27,CR3B
35,CR3B
30,CR3B
37,CR3B
57,CR3B
55,CR3B
39,CR3B
55,CR3B
41,CR3B
43,CR3B
50,CR3B
29,CR3B
48,CR3B
45,CR3B
43,CR3B
50,CR3B
78,CR3B
32,CR3B
27,CR3B
25,CR3B
54,CR3B
28,CR3B
30,CR3B
27,CR3B
25,CR3B
43,CR3B
38,CR3B
58,CR3B
26,CR3B
61,CR3B
57,CR3B
32,CR3B
29,CR3B
57,CR3B
31,CR3B
65,CR3B
29,CR3B
33,CR3B
32,CR3B
44,CR3B
60,CR3B
49,CR3B
36,CR3B
29,CR3B
29,CR3B
29,CR3B
158,CR3B
44,CR3B
48,CR3B
37,CR3B
27,CR3B
76,CR3B
43,CR3B
35,CR3B
27,CR3B
45,CR3B
27,CR3B
51,CR3B
40,CR3B
29,CR3B
51,CR3B
71,CR3B
44,CR3B
52,CR3B
60,CR3B
77,CR3B
37,CR3B
113,CR3B
55,CR3B
45,CR3B
44,CR3B
58,CR3B
52,CR3B
56,CR3B
45,CR3B
44,CR3B
54,CR3B
47,CR3B
32,CR3B
32,CR3B
32,CR3B
50,CR3B
47,CR3B
45,CR3B
29,CR3B
207,CR3B
59,CR3B
55,CR3B
59,CR3B
44,CR3B
39,CR3B
46,CR3B
46,CR3B
58,CR3B
63,CR3B
44,CR3B
45,CR3B
46,CR3B
42,CR3B
45,CR3B
40,CR3B
51,CR3B
41,CR3B
40,CR3B
56,CR3B
42,CR3B
41,CR3B
39,CR3B
75,CR3B
49,CR3B
50,CR3B
53,CR3B
40,CR3B
43,CR3B
46,CR3B
46,CR3B
39,CR3B
72,CR3B
44,CR3B
46,CR3B
39,CR3B
37,CR3B
46,CR3B
56,CR3B
47,CR3B
50,CR3B
43,CR3B
32,CR3B
51,CR3B
45,CR3B
61,CR3B
46,CR3B
59,CR3B
53,CR3B
59,CR3B
43,CR3B
30,CR3B
46,CR3B
28,CR3B
46,CR3B
53,CR3B
43,CR3B
57,CR3B
51,CR3B
52,CR3B
77,CR3B
67,CR3B
42,CR3B
43,CR3B
60,CR3B
44,CR3B
50,CR3B
54,CR3B
75,CR3B
47,CR3B
53,CR3B
31,CR3B
28,CR3B
75,CR3B
72,CR3B
26,CR3B
49,CR3B
34,CR3B
59,CR3B
47,CR3B
49,CR3B
58,CR3B
46,CR3B
77,CR3B
58,CR3B
52,CR3B
59,CR3B
71,CR3B
59,CR3B
45,CR3B
63,CR3B
29,CR3B
59,CR3B
43,CR3B
65,CR3B
37,CR3B
56,CR3B
70,CR3B
47,CR3B
29,CR3B
48,CR3B
50,CR3B
26,CR3B
57,CR3B
26,CR3B
52,CR3B
53,CR3B
47,CR3B
46,CR3B
25,CR3B
45,CR3B
49,CR3B
34,CR3B
53,CR3B
47,CR3B
51,CR3B
53,CR3B
28,CR3B
54,CR3B
48,CR3B
50,CR3B
65,CR3B
52,CR3B
48,CR3B
43,CR3B
45,CR3B
57,CR3B
51,CR3B
44,CR3B
59,CR3B
48,CR3B
29,CR3B
25,CR3B
26,CR3B
47,CR3B
47,CR3B
27,CR3B
43,CR3B
25,CR3B
52,CR3B
51,CR3B
44,CR3B
45,CR3B
43,CR3B
43,CR3B
44,CR3B
50,CR3B
39,CR3B
44,CR3B
50,CR3B
41,CR3B
37,CR3B
77,CR3B
55,CR3B
51,CR3B
44,CR3B
41,CR3B
51,CR3B
79,CR3B
40,CR3B
40,CR3B
40,CR3B
55,CR3B
46,CR3B
37,CR3B
54,CR3B
44,CR3B
46,CR3B
40,CR3B
44,CR3B
40,CR3B
54,CR3B
43,CR3B
55,CR3B
60,CR3B
45,CR3B
43,CR3B
51,CR3B
50,CR3B
39,CR3B
49,CR3B
52,CR3B
43,CR3B
63,CR3B
53,CR3B
40,CR3B
41,CR3B
39,CR3B
40,CR3B
52,CR3B
45,CR3B
39,CR3B
50,CR3B
40,CR3B
43,CR3B
43,CR3B
66,CR3B
39,CR3B
44,CR3B
45,CR3B
51,CR3B
47,CR3B
157,CR3B
71,CR3B
45,CR3B
42,CR3B
43,CR3B
42,CR3B
38,CR3B
74,CR3B
38,CR3B
63,CR3B
54,CR3B
34,CR3B
42,CR3B
41,CR3B
35,CR3B
54,CR3B
49,CR3B
39,CR3B
38,CR3B
33,CR3B
28,CR3B
30,CR3B
28,CR3B
40,CR3B
37,CR3B
43,CR3B
37,CR3B
41,CR3B
48,CR3B
41,CR3B
48,CR3B
42,CR3B
51,CR3B
43,CR3B
37,CR3B
40,CR3B
50,CR3B
59,CR3B
54,CR3B
32,CR3B
47,CR3B
40,CR3B
42,CR3B
55,CR3B
31,CR3B
46,CR3B
42,CR3B
43,CR3B
52,CR3B
50,CR3B
52,CR3B
41,CR3B
43,CR3B
48,CR3B
76,CR3B
44,CR3B
64,CR3B
47,CR3B
43,CR3B
44,CR3B
81,CR3B
41,CR3B
40,CR3B
58,CR3B
37,CR3B
38,CR3B
38,CR3B
45,CR3B
43,CR3B
81,CR3B
38,CR3B
47,CR3B
37,CR3B
43,CR3B
35,CR3B
39,CR3B
56,CR3B
39,CR3B
46,CR3B
54,CR3B
40,CR3B
47,CR3B
54,CR3B
54,CR3B
42,CR3B
47,CR3B
49,CR3B
38,CR3B
52,CR3B
79,CR3B
46,CR3B
55,CR3B
39,CR3B
37,CR3B
37,CR3B
62,CR3B
59,CR3B
51,CR3B
102,CR3B
40,CR3B
47,CR3B
31,CR3B
62,CR3B
45,CR3B
30,CR3B
50,CR3B
51,CR3B
36,CR3B
46,CR3B
27,CR3B
65,CR3B
67,CR3B
46,CR3B
50,CR3B
42,CR3B
31,CR3B
61,CR3B
33,CR3B
41,CR3B
54,CR3B
37,CR3B
29,CR3B
58,CR3B
31,CR3B
60,CR3B
62,CR3B
69,CR3B
38,CR3B
59,CR3B
36,CR3B
68,CR3B
67,CR3B
59,CR3B
46,CR3B
48,CR3B
35,CR3B
70,CR3B
67,CR3B
35,CR3B
41,CR3B
52,CR3B
71,CR3B
59,CR3B
61,CR3B
67,CR3B
59,CR3B
57,CR3B
55,CR3B
54,CR3B
69,CR3B
35,CR3B
41,CR3B
31,CR3B
70,CR3B
53,CR3B
61,CR3B
66,CR3B
30,CR3B
44,CR3B
60,CR3B
54,CR3B
32,CR3B
56,CR3B
42,CR3B
39,CR3B
45,CR3B
55,CR3B
47,CR3B
46,CR3B
30,CR3B
87,CR3B
33,CR3B
28,CR3B
64,CR3B
57,CR3B
44,CR3B
26,CR3B
26,CR3B
47,CR3B
71,CR3B
29,CR3B
32,CR3B
39,CR3B
42,CR3B
27,CR3B
50,CR3B
28,CR3B
28,CR3B
43,CR3B
25,CR3B
43,CR3B
69,CR3B
30,CR3B
33,CR3B
73,CR3B
31,CR3B
86,CR3B
29,CR3B
76,CR3B
25,CR3B
26,CR3B
65,CR3B
69,CR3B
62,CR3B
59,CR3B
46,CR3B
41,CR3B
59,CR3B
39,CR3B
44,CR3B
46,CR3B
59,CR3B
68,CR3B
50,CR3B
55,CR3B
56,CR3B
60,CR3B
50,CR3B
56,CR3B
54,CR3B
38,CR3B
40,CR3B
40,CR3B
36,CR3B
43,CR3B
64,CR3B
52,CR3B
42,CR3B
53,CR3B
25,CR3B
30,CR3B
41,CR3B
26,CR3B
44,CR3B
24,CR3B
54,CR3B
39,CR3B
58,CR3B
47,CR3B
59,CR3B
48,CR3B
40,CR3B
39,CR3B
47,CR3B
53,CR3B
46,CR3B
53,CR3B
49,CR3B
30,CR3B
25,CR3B
57,CR3B
48,CR3B
51,CR3B
51,CR3B
26,CR3B
51,CR3B
33,CR3B
65,CR3B
64,CR3B
53,CR3B
31,CR3B
28,CR3B
34,CR3B
32,CR3B
26,CR3B
78,CR3B
64,CR3B
61,CR3B
36,CR3B
31,CR3B
67,CR3B
25,CR3B
28,CR3B
55,CR3B
53,CR3B
31,CR3B
26,CR3B
56,CR3B
50,CR3B
41,CR3B
26,CR3B
31,CR3B
53,CR3B
52,CR3B
28,CR3B
34,CR3B
52,CR3B
64,CR3B
39,CR3B
49,CR3B
39,CR3B
30,CR3B
36,CR3B
28,CR3B
71,CR3B
113,CR3B
110,CR3B
59,CR3B
32,CR3B
59,CR3B
27,CR3B
49,CR3B
94,CR3B
30,CR3B
72,CR3B
58,CR3B
28,CR3B
34,CR3B
25,CR3B
33,CR3B
71,CR3B
30,CR3B
29,CR3B
34,CR3B
26,CR3B
58,CR3B
29,CR3B
30,CR3B
26,CR3B
65,CR3B
53,CR3B
28,CR3B
28,CR3B
34,CR3B
59,CR3B
52,CR3B
65,CR3B
45,CR3B
48,CR3B
26,CR3B
29,CR3B
52,CR3B
48,CR3B
46,CR3B
49,CR3B
46,CR3B
29,CR3B
39,CR3B
38,CR3B
35,CR3B
55,CR3B
72,CR3B
62,CR3B
40,CR3B
57,CR3B
39,CR3B
55,CR3B
31,CR3B
38,CR3B
31,CR3B
32,CR3B
36,CR3B
34,CR3B
35,CR3B
26,CR3B
42,CR3B
28,CR3B
25,CR3B
74,CR3B
39,CR3B
49,CR3B
50,CR3B
60,CR3B
45,CR3B
66,CR3B
52,CR3B
47,CR3B
48,CR3B
52,CR3B
41,CR3B
49,CR3B
47,CR3B
52,CR3B
52,CR3B
43,CR3B
39,CR3B
42,CR3B
39,CR3B
42,CR3B
48,CR3B
53,CR3B
40,CR3B
44,CR3B
52,CR3B
52,CR3B
43,CR3B
43,CR3B
43,CR3B
47,CR3B
77,CR3B
41,CR3B
47,CR3B
40,CR3B
37,CR3B
53,CR3B
45,CR3B
41,CR3B
40,CR3B
41,CR3B
52,CR3B
48,CR3B
54,CR3B
46,CR3B
38,CR3B
45,CR3B
29,CR3B
44,CR3B
42,CR3B
28,CR3B
48,CR3B
41,CR3B
45,CR3B
42,CR3B
37,CR3B
45,CR3B
47,CR3B
57,CR3B
47,CR3B
37,CR3B
45,CR3B
43,CR3B
27,CR3B
51,CR3B
46,CR3B
42,CR3B
30,CR3B
61,CR3B
27,CR3B
42,CR3B
30,CR3B
46,CR3B
40,CR3B
42,CR3B
44,CR3B
53,CR3B
41,CR3B
33,CR3B
39,CR3B
46,CR3B
46,CR3B
27,CR3B
48,CR3B
40,CR3B
43,CR3B
45,CR3B
46,CR3B
26,CR3B
43,CR3B
27,CR3B
27,CR3B
32,CR3B
48,CR3B
65,CR3B
59,CR3B
45,CR3B
60,CR3B
48,CR3B
53,CR3B
36,CR3B
74,CR3B
42,CR3B
79,CR3B
51,CR3B
56,CR3B
41,CR3B
51,CR3B
57,CR3B
26,CR3B
38,CR3B
45,CR3B
48,CR3B
71,CR3B
39,CR3B
28,CR3B
40,CR3B
28,CR3B
47,CR3B
45,CR3B
36,CR3B
33,CR3B
31,CR3B
77,CR3B
37,CR3B
41,CR3B
37,CR3B
70,CR3B
42,CR3B
64,CR3B
40,CR3B
33,CR3B
32,CR3B
34,CR3B
45,CR3B
60,CR3B
30,CR3B
32,CR3B
36,CR3B
41,CR3B
28,CR3B
42,CR3B
28,CR3B
40,CR3B
29,CR3B
40,CR3B
44,CR3B
46,CR3B
41,CR3B
36,CR3B
31,CR3B
32,CR3B
28,CR3B
37,CR3B
33,CR3B
37,CR3B
59,CR3B
45,CR3B
53,CR3B
54,CR3B
53,CR3B
62,CR3B
68,CR3B
52,CR3B
51,CR3B
52,CR3B
43,CR3B
35,CR3B
26,CR3B
31,CR3B
29,CR3B
43,CR3B
30,CR3B
31,CR3B
41,CR3B
60,CR3B
45,CR3B
29,CR3B
26,CR3B
32,CR3B
53,CR3B
44,CR3B
48,CR3B
29,CR3B
26,CR3B
25,CR3B
43,CR3B
25,CR3B
31,CR3B
28,CR3B
31,CR3B
30,CR3B
30,CR3B
36,CR3B
40,CR3B
134,CR3B
28,CR3B
32,CR3B
31,CR3B
32,CR3B
46,CR3B
34,CR3B
26,CR3B
28,CR3B
25,CR3B
29,CR3B
33,CR3B
45,CR3B
59,CR3B
27,CR3B
26,CR3B
25,CR3B
25,CR3B
52,CR3B
57,CR3B
29,CR3B
64,CR3B
26,CR3B
26,CR3B
74,CR3B
36,CR3B
29,CR3B
63,CR3B
25,CR3B
36,CR3B
38,CR3B
36,CR3B
58,CR3B
30,CR3B
32,CR3B
41,CR3B
40,CR3B
40,CR3B
42,CR3B
30,CR3B
30,CR3B
37,CR3B
40,CR3B
28,CR3B
27,CR3B
46,CR3B
39,CR3B
38,CR3B
40,CR3B
31,CR3B
42,CR3B
39,CR3B
25,CR3B
44,CR3B
35,CR3B
68,CR3B
34,CR3B
54,CR3B
42,CR3B
39,CR3B
32,CR3B
51,CR3B
44,CR3B
41,CR3B
42,CR3B
34,CR3B
40,CR3B
46,CR3B
34,CR3B
39,CR3B
33,CR3B
40,CR3B
27,CR3B
43,CR3B
33,CR3B
30,CR3B
32,CR3B
39,CR3B
46,CR3B
49,CR3B
34,CR3B
28,CR3B
30,CR3B
45,CR3B
35,CR3B
28,CR3B
31,CR3B
37,CR3B
40,CR3B
46,CR3B
30,CR3B
58,CR3B
27,CR3B
43,CR3B
26,CR3B
32,CR3B
29,CR3B
30,CR3B
28,CR3B
27,CR3B
27,CR3B
30,CR3B
38,CR3B
41,CR3B
37,CR3B
27,CR3B
29,CR3B
26,CR3B
34,CR3B
33,CR3B
6553,CR3B
46,CR3B
40,CR3B
76,CR3B
40,CR3B
38,CR3B
51,CR3B
44,CR3B
38,CR3B
44,CR3B
38,CR3B
39,CR3B
44,CR3B
44,CR3B
35,CR3B
39,CR3B
37,CR3B
41,CR3B
43,CR3B
41,CR3B
48,CR3B
29,CR3B
31,CR3B
42,CR3B
41,CR3B
38,CR3B
37,CR3B
28,CR3B
30,CR3B
29,CR3B
54,CR3B
25,CR3B
49,CR3B
26,CR3B
30,CR3B
42,CR3B
46,CR3B
48,CR3B
33,CR3B
26,CR3B
38,CR3B
31,CR3B
42,CR3B
29,CR3B
34,CR3B
54,CR3B
30,CR3B
46,CR3B
42,CR3B
46,CR3B
39,CR3B
44,CR3B
40,CR3B
29,CR3B
33,CR3B
26,CR3B
37,CR3B
39,CR3B
26,CR3B
52,CR3B
40,CR3B
44,CR3B
31,CR3B
40,CR3B
36,CR3B
44,CR3B
50,CR3B
38,CR3B
27,CR3B
78,CR3B
38,CR3B
37,CR3B
31,CR3B
98,CR3B
40,CR3B
35,CR3B
39,CR3B
29,CR3B
33,CR3B
35,CR3B
32,CR3B
38,CR3B
39,CR3B
28,CR3B
32,CR3B
48,CR3B
27,CR3B
33,CR3B
36,CR3B
55,CR3B
34,CR3B
30,CR3B
26,CR3B
30,CR3B
51,CR3B
38,CR3B
53,CR3B
57,CR3B
26,CR3B
49,CR3B
51,CR3B
58,CR3B
37,CR3B
48,CR3B
28,CR3B
30,CR3B
37,CR3B
27,CR3B
43,CR3B
37,CR3B
42,CR3B
41,CR3B
27,CR3B
57,CR3B
34,CR3B
30,CR3B
55,CR3B
66,CR3B
40,CR3B
31,CR3B
28,CR3B
38,CR3B
64,CR3B
39,CR3B
60,CR3B
52,CR3B
31,CR3B
37,CR3B
38,CR3B
59,CR3B
36,CR3B
30,CR3B
48,CR3B
42,CR3B
38,CR3B
69,CR3B
75,CR3B
65,CR3B
35,CR3B
37,CR3B
53,CR3B
52,CR3B
83,CR3B
64,CR3B
46,CR4A
24,CR4A
22,CR4A
38,CR4A
30,CR4A
59,CR4A
19,CR4A
31,CR4A
21,CR4A
28,CR4A
26,CR4A
47,CR4A
26,CR4A
20,CR4A
19,CR4A
16,CR4A
29,CR4A
48,CR4A
13,CR4A
41,CR4A
73,CR4A
31,CR4A
25,CR4A
25,CR4A
48,CR4A
38,CR4A
23,CR4A
26,CR4A
46,CR4A
31,CR4A
22,CR4A
33,CR4A
29,CR4A
34,CR4A
46,CR4A
16,CR4A
19,CR4A
27,CR4A
13,CR4A
19,CR4A
35,CR4A
20,CR4A
22,CR4A
14,CR4A
20,CR4A
23,CR4A
19,CR4A
55,CR4A
26,CR4A
35,CR4A
41,CR4A
25,CR4A
31,CR4A
28,CR4A
25,CR4A
23,CR4A
32,CR4A
41,CR4A
46,CR4A
56,CR4A
18,CR4A
20,CR4A
15,CR4A
31,CR4A
22,CR4A
30,CR4A
49,CR4A
45,CR4A
31,CR4A
32,CR4A
14,CR4A
32,CR4A
28,CR4A
42,CR4A
37,CR4A
22,CR4A
18,CR4A
14,CR4A
39,CR4A
15,CR4A
19,CR4A
29,CR4A
18,CR4A
16,CR4A
21,CR4A
20,CR4A
20,CR4A
33,CR4A
87,CR4A
23,CR4A
14,CR4A
26,CR4A
18,CR4A
18,CR4A
22,CR4A
14,CR4A
15,CR4A
28,CR4A
18,CR4A
40,CR4A
19,CR4A
27,CR4A
32,CR4A
35,CR4A
26,CR4A
42,CR4A
23,CR4A
42,CR4A
44,CR4A
14,CR4A
28,CR4A
42,CR4A
19,CR4B
22,CR4B
27,CR4B
22,CR4B
14,CR4B
56,CR4B
19,CR4B
26,CR4B
45,CR4B
14,CR4B
30,CR4B
17,CR4B
17,CR4B
28,CR4B
26,CR4B
35,CR4B
30,CR4B
24,CR4B
22,CR4B
27,CR4B
15,CR4B
51,CR4B
15,CR4B
24,CR4B
27,CR4B
32,CR4B
26,CR4B
37,CR4B
15,CR4B
22,CR4B
17,CR4B
46,CR4B
22,CR4B
16,CR4B
21,CR4B
18,CR4B
23,CR4B
22,CR4B
18,CR4B
37,CR4B
23,CR4B
21,CR4B
21,CR4B
29,CR4B
21,CR4B
15,CR4B
32,CR4B
13,CR4B
20,CR4B
22,CR4B
14,CR4B
26,CR4B
20,CR4B
20,CR4B
12,CR4B
28,CR4B
18,CR4B
39,CR4B
17,CR4B
23,CR4B
39,CR4B
38,CR4B
21,CR4B
20,CR4B
27,CR4B
17,CR4B
17,CR4B
13,CR4B
19,CR4B
22,CR4B
33,CR4B
13,CR4B
21,CR4B
28,CR4B
20,CR4B
24,CR4B
16,CR4B
13,CR4B
20,CR4B
30,CR4B
17,CR4B
25,CR4B
17,CR4B
25,CR4B
39,CR4B
36,CR4B
42,CR4B
17,CR4B
21,CR4B
19,CR4B
21,CR4B
22,CR4B
20,CR4B
29,CR4B
24,CR4B
22,CR4B
19,CR4B
39,CR4B
20,CR4B
19,CR4B
16,CR4B
46,CR4B
22,CR4B
15,CR4B
29,CR4B
27,CR4B
24,CR4B
20,CR4B
80,CR4B
