time,model_name,total_size
232,S4,21061
188,S4,21061
550,S4,21061
306,S4,21061
303,S4,21061
92,S4,21061
331,S4,21061
870,S4,21061
62,S4,21061
230,S4,21061
61,S4,21061
86,S4,21061
82,S4,21061
118,S4,21061
210,S4,21061
304,S4,21061
180,S4,21061
821,S4,21061
130,S4,21061
112,S4,21061
763,S4,21061
177,S4,21061
82,S4,21061
65,S4,21061
105,S4,21061
154,S4,21061
243,S4,21061
32,S4,21061
68,S4,21061
152,S4,21061
538,S4,21061
239,S4,21061
45,S4,21061
101,S4,21061
196,S4,21061
87,S4,21061
27,S4,21061
49,S4,21061
99,S4,21061
54,S4,21061
698,S4,21061
292,S4,21061
76,S4,21061
39,S4,21061
107,S4,21061
85,S4,21061
184,S4,21061
51,S4,21061
141,S4,21061
113,S4,21061
135,S4,21061
124,S4,21061
77,S4,21061
78,S4,21061
182,S4,21061
44,S4,21061
241,S4,21061
92,S4,21061
90,S4,21061
251,S4,21061
73,S4,21061
243,S4,21061
83,S4,21061
192,S4,21061
58,S4,21061
109,S4,21061
97,S4,21061
640,S4,21061
226,S4,21061
61,S4,21061
69,S4,21061
70,S4,21061
103,S4,21061
121,S4,21061
842,S4,21061
103,S4,21061
167,S4,21061
42,S4,21061
67,S4,21061
105,S4,21061
181,S4,21061
117,S4,21061
136,S4,21061
220,S4,21061
70,S4,21061
55,S4,21061
91,S4,21061
67,S4,21061
66,S4,21061
233,S4,21061
160,S4,21061
43,S4,21061
134,S4,21061
218,S4,21061
683,S4,21061
110,S4,21061
62,S4,21061
103,S4,21061
73,S4,21061
61,S4,21061
143,S4,21061
57,S4,21061
79,S4,21061
37,S4,21061
96,S4,21061
34,S4,21061
63,S4,21061
48,S4,21061
115,S4,21061
95,S4,21061
114,S4,21061
168,S4,21061
369,S4,21061
214,S4,21061
45,S4,21061
60,S4,21061
78,S4,21061
69,S4,21061
47,S4,21061
55,S4,21061
226,S4,21061
144,S4,21061
75,S4,21061
182,S4,21061
69,S4,21061
73,S4,21061
291,S4,21061
65,S4,21061
269,S4,21061
114,S4,21061
306,S4,21061
234,S4,21061
164,S4,21061
49,S4,21061
116,S4,21061
38,S4,21061
46,S4,21061
263,S4,21061
52,S4,21061
302,S4,21061
228,S4,21061
57,S4,21061
83,S4,21061
204,S4,21061
775,S4,21061
32,S4,21061
158,S4,21061
3995,S4,21061
625,S4,21061
125,S4,21061
93,S4,21061
184,S4,21061
274,S4,21061
48,S4,21061
74,S4,21061
53,S4,21061
62,S4,21061
365,S4,21061
81,S4,21061
106,S4,21061
74,S4,21061
59,S4,21061
64,S4,21061
116,S4,21061
130,S4,21061
52,S4,21061
75,S4,21061
29,S4,21061
263,S4,21061
103,S4,21061
272,S4,21061
365,S4,21061
85,S4,21061
37,S4,21061
99,S4,21061
95,S4,21061
125,S4,21061
94,S4,21061
192,S4,21061
65,S4,21061
135,S4,21061
296,S4,21061
179,S4,21061
41,S4,21061
161,S4,21061
260,S4,21061
35,S4,21061
232,S4,21061
138,S4,21061
70,S4,21061
77,S4,21061
167,S4,21061
192,S4,21061
60,S4,21061
376,S4,21061
143,S4,21061
135,S4,21061
83,S4,21061
135,S4,21061
126,S4,21061
186,S4,21061
243,S4,21061
86,S4,21061
143,S4,21061
180,S4,21061
70,S4,21061
60,S4,21061
46,S4,21061
115,S4,21061
99,S4,21061
127,S4,21061
130,S4,21061
76,S4,21061
86,S4,21061
144,S4,21061
159,S4,21061
104,S4,21061
131,S4,21061
1027,S4,21061
52,S4,21061
71,S4,21061
93,S4,21061
146,S4,21061
97,S4,21061
175,S4,21061
40,S4,21061
99,S4,21061
95,S4,21061
89,S4,21061
59,S4,21061
105,S4,21061
192,S4,21061
114,S4,21061
181,S4,21061
114,S4,21061
41,S4,21061
81,S4,21061
133,S4,21061
44,S4,21061
99,S4,21061
166,S4,21061
181,S4,21061
176,S4,21061
91,S4,21061
51,S4,21061
90,S4,21061
211,S4,21061
46,S4,21061
158,S4,21061
258,S4,21061
51,S4,21061
288,S4,21061
254,S4,21061
78,S4,21061
109,S4,21061
96,S4,21061
267,S4,21061
69,S4,21061
133,S4,21061
225,S4,21061
68,S4,21061
95,S4,21061
79,S4,21061
89,S4,21061
35,S4,21061
175,S4,21061
115,S4,21061
323,S4,21061
155,S4,21061
363,S4,21061
463,S4,21061
55,S4,21061
241,S4,21061
127,S4,21061
210,S4,21061
400,S4,21061
100,S4,21061
114,S4,21061
228,S4,21061
275,S4,21061
86,S4,21061
65,S4,21061
51,S4,21061
71,S4,21061
105,S4,21061
34,S4,21061
87,S4,21061
59,S4,21061
67,S4,21061
96,S4,21061
64,S4,21061
58,S4,21061
87,S4,21061
34,S4,21061
144,S4,21061
1132,S4,21061
216,S4,21061
59,S4,21061
93,S4,21061
98,S4,21061
58,S4,21061
44,S4,21061
175,S4,21061
141,S4,21061
89,S4,21061
176,S4,21061
228,S4,21061
58,S4,21061
133,S4,21061
47,S4,21061
132,S4,21061
114,S4,21061
43,S4,21061
69,S4,21061
350,S4,21061
50,S4,21061
244,S4,21061
37,S4,21061
193,S4,21061
272,S4,21061
53,S4,21061
148,S4,21061
504,S4,21061
87,S4,21061
54,S4,21061
70,S4,21061
54,S4,21061
167,S4,21061
54,S4,21061
241,S4,21061
135,S4,21061
701,S4,21061
56,S4,21061
319,S4,21061
100,S4,21061
77,S4,21061
102,S4,21061
77,S4,21061
153,S4,21061
208,S4,21061
86,S4,21061
145,S4,21061
578,S4,21061
127,S4,21061
163,S4,21061
58,S4,21061
153,S4,21061
186,S4,21061
292,S4,21061
76,S4,21061
45,S4,21061
77,S4,21061
221,S4,21061
77,S4,21061
325,S4,21061
329,S4,21061
42,S4,21061
87,S4,21061
180,S4,21061
194,S4,21061
87,S4,21061
81,S4,21061
91,S4,21061
800,S4,21061
115,S4,21061
682,S4,21061
184,S4,21061
207,S4,21061
222,S4,21061
87,S4,21061
128,S4,21061
164,S4,21061
458,S4,21061
77,S4,21061
277,S4,21061
85,S4,21061
77,S4,21061
61,S4,21061
391,S4,21061
290,S4,21061
91,S4,21061
203,S4,21061
55,S4,21061
808,S4,21061
106,S4,21061
91,S4,21061
172,S4,21061
163,S4,21061
60,S4,21061
92,S4,21061
64,S4,21061
324,S4,21061
81,S4,21061
43,S4,21061
86,S4,21061
36,S4,21061
71,S4,21061
83,S4,21061
78,S4,21061
206,S4,21061
233,S4,21061
205,S4,21061
316,S4,21061
368,S4,21061
224,S4,21061
265,S4,21061
105,S4,21061
936,S4,21061
306,S4,21061
230,S4,21061
111,S4,21061
301,S4,21061
92,S4,21061
218,S4,21061
49,S4,21061
704,S4,21061
66,S4,21061
256,S4,21061
75,S4,21061
75,S4,21061
40,S4,21061
86,S4,21061
146,S4,21061
95,S4,21061
116,S4,21061
53,S4,21061
307,S4,21061
51,S4,21061
173,S4,21061
83,S4,21061
69,S4,21061
96,S4,21061
405,S4,21061
327,S4,21061
117,S4,21061
711,S4,21061
164,S4,21061
135,S4,21061
301,S4,21061
81,S4,21061
239,S4,21061
77,S4,21061
226,S4,21061
104,S4,21061
74,S4,21061
50,S4,21061
164,S4,21061
15077,S4,21061
64,S4,21061
72,S4,21061
103,S4,21061
105,S4,21061
72,S4,21061
42,S4,21061
89,S4,21061
221,S4,21061
407,S4,21061
86,S4,21061
83,S4,21061
87,S4,21061
99,S4,21061
59,S4,21061
187,S4,21061
662,S4,21061
84,S4,21061
174,S4,21061
115,S4,21061
121,S4,21061
98,S4,21061
252,S4,21061
48,S4,21061
252,S4,21061
55,S4,21061
95,S4,21061
47,S4,21061
46,S4,21061
51,S4,21061
39,S4,21061
119,S4,21061
54,S4,21061
195,S4,21061
294,S4,21061
65,S4,21061
75,S4,21061
589,S4,21061
124,S4,21061
222,S4,21061
82,S4,21061
40,S4,21061
47,S4,21061
144,S4,21061
91,S4,21061
699,S4,21061
326,S4,21061
293,S4,21061
143,S4,21061
102,S4,21061
106,S4,21061
52,S4,21061
44,S4,21061
191,S4,21061
71,S4,21061
281,S4,21061
234,S4,21061
83,S4,21061
85,S4,21061
293,S4,21061
95,S4,21061
121,S4,21061
276,S4,21061
175,S4,21061
724,S4,21061
160,S4,21061
292,S4,21061
99,S4,21061
317,S4,21061
307,S4,21061
65,S4,21061
59,S4,21061
59,S4,21061
58,S4,21061
305,S4,21061
73,S4,21061
131,S4,21061
107,S4,21061
52,S4,21061
140,S4,21061
53,S4,21061
164,S4,21061
97,S4,21061
294,S4,21061
83,S4,21061
99,S4,21061
157,S4,21061
366,S4,21061
165,S4,21061
134,S4,21061
98,S4,21061
129,S4,21061
77,S4,21061
51,S4,21061
107,S4,21061
294,S4,21061
58,S4,21061
423,S4,21061
110,S4,21061
140,S4,21061
124,S4,21061
477,S4,21061
62,S4,21061
80,S4,21061
729,S4,21061
7725,S4,21061
368,S4,21061
135,S4,21061
104,S4,21061
93,S4,21061
124,S4,21061
104,S4,21061
56,S4,21061
98,S4,21061
146,S4,21061
71,S4,21061
60,S4,21061
98,S4,21061
42,S4,21061
38,S4,21061
66,S4,21061
50,S4,21061
287,S4,21061
67,S4,21061
91,S4,21061
30,S4,21061
57,S4,21061
114,S4,21061
138,S4,21061
123,S4,21061
239,S4,21061
242,S4,21061
365,S4,21061
53,S4,21061
57,S4,21061
57,S4,21061
63,S4,21061
89,S4,21061
131,S4,21061
190,S4,21061
608,S4,21061
207,S4,21061
584,S4,21061
175,S4,21061
138,S4,21061
78,S4,21061
84,S4,21061
56,S4,21061
89,S4,21061
55,S4,21061
78,S4,21061
186,S4,21061
58,S4,21061
54,S4,21061
73,S4,21061
102,S4,21061
134,S4,21061
34,S4,21061
124,S4,21061
44,S4,21061
78,S4,21061
87,S4,21061
55,S4,21061
74,S4,21061
675,S4,21061
77,S4,21061
80,S4,21061
129,S4,21061
133,S4,21061
434,S4,21061
103,S4,21061
131,S4,21061
735,S4,21061
106,S4,21061
133,S4,21061
452,S4,21061
103,S4,21061
36,S4,21061
83,S4,21061
74,S4,21061
222,S4,21061
119,S4,21061
116,S4,21061
43,S4,21061
148,S4,21061
117,S4,21061
88,S4,21061
246,S4,21061
156,S4,21061
147,S4,21061
303,S4,21061
362,S4,21061
45,S4,21061
215,S4,21061
190,S4,21061
66,S4,21061
496,S4,21061
99,S4,21061
92,S4,21061
35,S4,21061
236,S4,21061
100,S4,21061
81,S4,21061
196,S4,21061
118,S4,21061
73,S4,21061
52,S4,21061
91,S4,21061
90,S4,21061
374,S4,21061
69,S4,21061
33,S4,21061
55,S4,21061
110,S4,21061
447,S4,21061
38,S4,21061
91,S4,21061
46,S4,21061
140,S4,21061
229,S4,21061
144,S4,21061
299,S4,21061
186,S4,21061
107,S4,21061
71,S4,21061
89,S4,21061
36,S4,21061
227,S4,21061
231,S4,21061
70,S4,21061
46,S4,21061
38,S4,21061
176,S4,21061
110,S4,21061
43,S4,21061
123,S4,21061
97,S4,21061
46,S4,21061
124,S4,21061
91,S4,21061
333,S4,21061
635,S4,21061
371,S4,21061
81,S4,21061
62,S4,21061
57,S4,21061
250,S4,21061
279,S4,21061
225,S4,21061
48,S4,21061
264,S4,21061
233,S4,21061
82,S4,21061
415,S4,21061
914,S4,21061
728,S4,21061
132,S4,21061
59,S4,21061
216,S4,21061
72,S4,21061
308,S4,21061
127,S4,21061
132,S4,21061
273,S4,21061
246,S4,21061
221,S4,21061
51,S4,21061
265,S4,21061
516,S4,21061
118,S4,21061
38,S4,21061
58,S4,21061
206,S4,21061
96,S4,21061
98,S4,21061
65,S4,21061
194,S4,21061
67,S4,21061
57,S4,21061
73,S4,21061
287,S4,21061
281,S4,21061
130,S4,21061
91,S4,21061
229,S4,21061
88,S4,21061
188,S4,21061
34,S4,21061
69,S4,21061
754,S4,21061
97,S4,21061
179,S4,21061
310,S4,21061
516,S4,21061
238,S4,21061
237,S4,21061
360,S4,21061
101,S4,21061
172,S4,21061
319,S4,21061
133,S4,21061
96,S4,21061
94,S4,21061
285,S4,21061
141,S4,21061
65,S4,21061
372,S4,21061
60,S4,21061
117,S4,21061
202,S4,21061
62,S4,21061
53,S4,21061
85,S4,21061
222,S4,21061
63,S4,21061
855,S4,21061
43,S4,21061
243,S4,21061
51,S4,21061
165,S4,21061
97,S4,21061
81,S4,21061
47,S4,21061
139,S4,21061
69,S4,21061
202,S4,21061
44,S4,21061
182,S4,21061
49,S4,21061
167,S4,21061
49,S4,21061
87,S4,21061
20,S4,21061
374,S4,21061
168,S4,21061
76,S4,21061
108,S4,21061
54,S4,21061
239,S4,21061
55,S4,21061
72,S4,21061
101,S4,21061
89,S4,21061
90,S4,21061
61,S4,21061
166,S4,21061
63,S4,21061
50,S4,21061
48,S4,21061
123,S4,21061
98,S4,21061
31,S4,21061
130,S4,21061
100,S4,21061
218,S4,21061
119,S4,21061
62,S4,21061
77,S4,21061
79,S4,21061
76,S4,21061
124,S4,21061
34,S4,21061
367,S4,21061
556,S4,21061
56,S4,21061
89,S4,21061
112,S4,21061
257,S4,21061
87,S4,21061
241,S4,21061
61,S4,21061
286,S4,21061
339,S4,21061
187,S4,21061
118,S4,21061
101,S4,21061
607,S4,21061
57,S4,21061
277,S4,21061
112,S4,21061
218,S4,21061
140,S4,21061
49,S4,21061
55,S4,21061
104,S4,21061
111,S4,21061
64,S4,21061
58,S4,21061
138,S4,21061
67,S4,21061
88,S4,21061
43,S4,21061
105,S4,21061
62,S4,21061
39,S4,21061
55,S4,21061
153,S4,21061
144,S4,21061
243,S4,21061
91,S4,21061
181,S4,21061
32,S4,21061
62,S4,21061
54,S4,21061
102,S4,21061
79,S4,21061
38,S4,21061
44,S4,21061
45,S4,21061
71,S4,21061
54,S4,21061
205,S4,21061
6186,S4,21061
130,S4,21061
28,S4,21061
91,S4,21061
34,S4,21061
495,S4,21061
208,S4,21061
111,S4,21061
247,S4,21061
42,S4,21061
26,S4,21061
89,S4,21061
147,S4,21061
112,S4,21061
270,S4,21061
105,S4,21061
84,S4,21061
317,S4,21061
80,S4,21061
53,S4,21061
73,S4,21061
43,S4,21061
95,S4,21061
34,S4,21061
44,S4,21061
17,S4,21061
263,S4,21061
94,S4,21061
55,S4,21061
72,S4,21061
43,S4,21061
58,S4,21061
323,S4,21061
88,S4,21061
90,S4,21061
65,S4,21061
120,S4,21061
94,S4,21061
69,S4,21061
285,S4,21061
70,S4,21061
73,S4,21061
83,S4,21061
107,S4,21061
332,S4,21061
150,S4,21061
344,S4,21061
106,S4,21061
51,S4,21061
84,S4,21061
113,S4,21061
307,S4,21061
81,S4,21061
40,S4,21061
115,S4,21061
80,S4,21061
79,S4,21061
100,S4,21061
34,S4,21061
249,S4,21061
88,S4,21061
100,S4,21061
62,S4,21061
38,S4,21061
121,S4,21061
101,S4,21061
96,S4,21061
50,S4,21061
383,S4,21061
151,S4,21061
88,S4,21061
108,S4,21061
160,S4,21061
74,S4,21061
39,S4,21061
72,S4,21061
232,S4,21061
68,S4,21061
33,S4,21061
31,S4,21061
47,S4,21061
49,S4,21061
89,S4,21061
178,S4,21061
73,S4,21061
108,S4,21061
67,S4,21061
80,S4,21061
69,S4,21061
39,S4,21061
108,S4,21061
43,S4,21061
185,S4,21061
102,S4,21061
151,S4,21061
277,S4,21061
212,S4,21061
73,S4,21061
76,S4,21061
130,S4,21061
65,S4,21061
124,S4,21061
63,S4,21061
244,S4,21061
117,S4,21061
133,S4,21061
105,S4,21061
191,S4,21061
313,S4,21061
50,S4,21061
54,S4,21061
280,S4,21061
75,S4,21061
315,S4,21061
223,S4,21061
192,S4,21061
127,S4,21061
229,S4,21061
174,S4,21061
18,S4,21061
222,S4,21061
298,S4,21061
107,S4,21061
77,S4,21061
356,S4,21061
109,S4,21061
121,S4,21061
184,S4,21061
111,S4,21061
101,S4,21061
306,S4,21061
159,S4,21061
251,S4,21061
524,S4,21061
66,S4,21061
147,S4,21061
173,S4,21061
49,S4,21061
66,S4,21061
48,S4,21061
317,S4,21061
37,S4,21061
50,S4,21061
260,S4,21061
49,S4,21061
121,S4,21061
237,S4,21061
37,S4,21061
90,S4,21061
94,S4,21061
230,S4,21061
31,S4,21061
123,S4,21061
285,S4,21061
91,S4,21061
105,S4,21061
249,S4,21061
72,S4,21061
365,S4,21061
29,S4,21061
90,S4,21061
217,S4,21061
47,S4,21061
162,S4,21061
30,S4,21061
157,S4,21061
92,S4,21061
69,S4,21061
158,S4,21061
158,S4,21061
253,S4,21061
78,S4,21061
206,S4,21061
48,S4,21061
71,S4,21061
170,S4,21061
213,S4,21061
68,S4,21061
52,S4,21061
18,S4,21061
69,S4,21061
84,S4,21061
97,S4,21061
112,S4,21061
47,S4,21061
85,S4,21061
112,S4,21061
337,S4,21061
70,S4,21061
199,S4,21061
55,S4,21061
369,S4,21061
171,S4,21061
138,S4,21061
381,S4,21061
77,S4,21061
32,S4,21061
140,S4,21061
161,S4,21061
81,S4,21061
112,S4,21061
197,S4,21061
442,S4,21061
56,S4,21061
52,S4,21061
87,S4,21061
131,S4,21061
252,S4,21061
185,S4,21061
99,S4,21061
61,S4,21061
40,S4,21061
96,S4,21061
751,S4,21061
77,S4,21061
325,S4,21061
301,S4,21061
98,S4,21061
44,S4,21061
121,S4,21061
68,S4,21061
134,S4,21061
42,S4,21061
86,S4,21061
46,S4,21061
64,S4,21061
95,S4,21061
246,S4,21061
59,S4,21061
198,S4,21061
199,S4,21061
144,S4,21061
59,S4,21061
60,S4,21061
56,S4,21061
45,S4,21061
45,S4,21061
95,S4,21061
32,S4,21061
112,S4,21061
229,S4,21061
115,S4,21061
60,S4,21061
114,S4,21061
81,S4,21061
98,S4,21061
59,S4,21061
64,S4,21061
66,S4,21061
486,S4,21061
131,S4,21061
105,S4,21061
140,S4,21061
55,S4,21061
52,S4,21061
94,S4,21061
87,S4,21061
205,S4,21061
292,S4,21061
357,S4,21061
55,S4,21061
454,S4,21061
48,S4,21061
52,S4,21061
147,S4,21061
44,S4,21061
156,S4,21061
45,S4,21061
63,S4,21061
45,S4,21061
225,S4,21061
99,S4,21061
89,S4,21061
61,S4,21061
29,S4,21061
31,S4,21061
49,S4,21061
103,S4,21061
90,S4,21061
56,S4,21061
141,S4,21061
44,S4,21061
54,S4,21061
115,S4,21061
33,S4,21061
55,S4,21061
152,S4,21061
22,S4,21061
129,S4,21061
47,S4,21061
83,S4,21061
67,S4,21061
40,S4,21061
128,S4,21061
62,S4,21061
115,S4,21061
125,S4,21061
161,S4,21061
45,S4,21061
46,S4,21061
129,S4,21061
59,S4,21061
97,S4,21061
79,S4,21061
51,S4,21061
145,S4,21061
121,S4,21061
65,S4,21061
35,S4,21061
205,S4,21061
118,S4,21061
45,S4,21061
37,S4,21061
133,S4,21061
34,S4,21061
56,S4,21061
205,S4,21061
190,S4,21061
58,S4,21061
34,S4,21061
261,S4,21061
179,S4,21061
93,S4,21061
87,S4,21061
63,S4,21061
185,S4,21061
143,S4,21061
44,S4,21061
55,S4,21061
74,S4,21061
140,S4,21061
167,S4,21061
64,S4,21061
135,S4,21061
68,S4,21061
72,S4,21061
91,S4,21061
77,S4,21061
93,S4,21061
40,S4,21061
55,S4,21061
300,S4,21061
164,S4,21061
90,S4,21061
104,S4,21061
123,S4,21061
55,S4,21061
69,S4,21061
174,S4,21061
48,S4,21061
122,S4,21061
42,S4,21061
56,S4,21061
85,S4,21061
35,S4,21061
146,S4,21061
100,S4,21061
79,S4,21061
178,S4,21061
54,S4,21061
153,S4,21061
65,S4,21061
53,S4,21061
29,S4,21061
42,S4,21061
47,S4,21061
83,S4,21061
60,S4,21061
57,S4,21061
135,S4,21061
29,S4,21061
66,S4,21061
79,S4,21061
42,S4,21061
358,S4,21061
62,S4,21061
54,S4,21061
43,S4,21061
41,S4,21061
210,S4,21061
63,S4,21061
188,S4,21061
243,S4,21061
97,S4,21061
73,S4,21061
56,S4,21061
123,S4,21061
80,S4,21061
49,S4,21061
159,S4,21061
95,S4,21061
69,S4,21061
266,S4,21061
69,S4,21061
54,S4,21061
149,S4,21061
150,S4,21061
118,S4,21061
223,S4,21061
159,S4,21061
118,S4,21061
237,S4,21061
98,S4,21061
262,S4,21061
104,S4,21061
54,S4,21061
123,S4,21061
79,S4,21061
115,S4,21061
52,S4,21061
187,S4,21061
95,S4,21061
71,S4,21061
85,S4,21061
449,S4,21061
82,S4,21061
275,S4,21061
316,S4,21061
87,S4,21061
50,S4,21061
72,S4,21061
44,S4,21061
128,S4,21061
288,S4,21061
130,S4,21061
325,S4,21061
100,S4,21061
134,S4,21061
331,S4,21061
83,S4,21061
109,S4,21061
46,S4,21061
394,S4,21061
395,S4,21061
54,S4,21061
128,S4,21061
389,S4,21061
172,S4,21061
270,S4,21061
184,S4,21061
181,S4,21061
29,S4,21061
54,S4,21061
130,S4,21061
77,S4,21061
57,S4,21061
41,S4,21061
88,S4,21061
132,S4,21061
44,S4,21061
292,S4,21061
112,S4,21061
161,S4,21061
156,S4,21061
152,S4,21061
36,S4,21061
82,S4,21061
247,S4,21061
136,S4,21061
90,S4,21061
107,S4,21061
81,S4,21061
62,S4,21061
305,S4,21061
118,S4,21061
60,S4,21061
81,S4,21061
72,S4,21061
50,S4,21061
36,S4,21061
53,S4,21061
101,S4,21061
84,S4,21061
220,S4,21061
113,S4,21061
59,S4,21061
47,S4,21061
172,S4,21061
42,S4,21061
57,S4,21061
132,S4,21061
82,S4,21061
78,S4,21061
48,S4,21061
127,S4,21061
45,S4,21061
60,S4,21061
58,S4,21061
61,S4,21061
222,S4,21061
89,S4,21061
55,S4,21061
335,S4,21061
48,S4,21061
66,S4,21061
61,S4,21061
252,S4,21061
210,S4,21061
69,S4,21061
57,S4,21061
67,S4,21061
176,S4,21061
164,S4,21061
84,S4,21061
79,S4,21061
156,S4,21061
147,S4,21061
86,S4,21061
418,S4,21061
122,S4,21061
244,S4,21061
27,S4,21061
140,S4,21061
172,S4,21061
52,S4,21061
204,S4,21061
83,S4,21061
72,S4,21061
53,S4,21061
60,S4,21061
99,S4,21061
49,S4,21061
268,S4,21061
120,S4,21061
191,S4,21061
67,S4,21061
137,S4,21061
220,S4,21061
199,S4,21061
84,S4,21061
162,S4,21061
191,S4,21061
56,S4,21061
71,S4,21061
70,S4,21061
56,S4,21061
42,S4,21061
71,S4,21061
112,S4,21061
246,S4,21061
42,S4,21061
84,S4,21061
147,S4,21061
77,S4,21061
62,S4,21061
46,S4,21061
126,S4,21061
81,S4,21061
205,S4,21061
52,S4,21061
25,S4,21061
130,S4,21061
91,S4,21061
182,S4,21061
51,S4,21061
31,S4,21061
48,S4,21061
123,S4,21061
102,S4,21061
134,S4,21061
109,S4,21061
99,S4,21061
74,S4,21061
156,S4,21061
132,S4,21061
51,S4,21061
43,S4,21061
377,S4,21061
61,S4,21061
44,S4,21061
291,S4,21061
109,S4,21061
73,S4,21061
118,S4,21061
226,S4,21061
117,S4,21061
40,S4,21061
173,S4,21061
48,S4,21061
48,S4,21061
241,S4,21061
79,S4,21061
60,S4,21061
61,S4,21061
116,S4,21061
46,S4,21061
49,S4,21061
91,S4,21061
88,S4,21061
43,S4,21061
147,S4,21061
96,S4,21061
119,S4,21061
259,S4,21061
49,S4,21061
205,S4,21061
345,S4,21061
46,S4,21061
228,S4,21061
91,S4,21061
49,S4,21061
471,S4,21061
176,S4,21061
80,S4,21061
24,S4,21061
61,S4,21061
53,S4,21061
185,S4,21061
88,S4,21061
45,S4,21061
57,S4,21061
43,S4,21061
156,S4,21061
53,S4,21061
78,S4,21061
249,S4,21061
91,S4,21061
41,S4,21061
150,S4,21061
66,S4,21061
109,S4,21061
70,S4,21061
92,S4,21061
46,S4,21061
44,S4,21061
44,S4,21061
78,S4,21061
49,S4,21061
63,S4,21061
74,S4,21061
343,S4,21061
138,S4,21061
149,S4,21061
36,S4,21061
97,S4,21061
184,S4,21061
234,S4,21061
54,S4,21061
132,S4,21061
66,S4,21061
45,S4,21061
67,S4,21061
126,S4,21061
40,S4,21061
32,S4,21061
132,S4,21061
201,S4,21061
46,S4,21061
65,S4,21061
294,S4,21061
63,S4,21061
53,S4,21061
31,S4,21061
61,S4,21061
50,S4,21061
47,S4,21061
47,S4,21061
59,S4,21061
96,S4,21061
54,S4,21061
363,S4,21061
94,S4,21061
269,S4,21061
62,S4,21061
106,S4,21061
38,S4,21061
55,S4,21061
67,S4,21061
53,S4,21061
46,S4,21061
30,S4,21061
150,S4,21061
99,S4,21061
53,S4,21061
237,S4,21061
286,S4,21061
144,S4,21061
120,S4,21061
64,S4,21061
140,S4,21061
253,S4,21061
57,S4,21061
43,S4,21061
336,S4,21061
177,S4,21061
43,S4,21061
76,S4,21061
67,S4,21061
67,S4,21061
45,S4,21061
33,S4,21061
44,S4,21061
40,S4,21061
396,S4,21061
78,S4,21061
217,S4,21061
180,S4,21061
38,S4,21061
92,S4,21061
128,S4,21061
214,S4,21061
43,S4,21061
86,S4,21061
37,S4,21061
61,S4,21061
61,S4,21061
355,S4,21061
146,S4,21061
155,S4,21061
40,S4,21061
231,S4,21061
103,S4,21061
177,S4,21061
82,S4,21061
65,S4,21061
95,S4,21061
86,S4,21061
199,S4,21061
41,S4,21061
102,S4,21061
136,S4,21061
53,S4,21061
39,S4,21061
263,S4,21061
42,S4,21061
90,S4,21061
420,S4,21061
270,S4,21061
92,S4,21061
134,S4,21061
43,S4,21061
56,S4,21061
69,S4,21061
65,S4,21061
42,S4,21061
49,S4,21061
58,S4,21061
273,S4,21061
62,S4,21061
55,S4,21061
61,S4,21061
401,S4,21061
46,S4,21061
179,S4,21061
79,S4,21061
30,S4,21061
47,S4,21061
50,S4,21061
168,S4,21061
252,S4,21061
87,S4,21061
249,S4,21061
90,S4,21061
251,S4,21061
215,S4,21061
101,S4,21061
117,S4,21061
35,S4,21061
36,S4,21061
62,S4,21061
44,S4,21061
6533,S4,21061
45,S4,21061
60,S4,21061
351,S4,21061
74,S4,21061
64,S4,21061
69,S4,21061
147,S4,21061
134,S4,21061
88,S4,21061
93,S4,21061
98,S4,21061
88,S4,21061
254,S4,21061
144,S4,21061
53,S4,21061
106,S4,21061
304,S4,21061
45,S4,21061
43,S4,21061
42,S4,21061
64,S4,21061
61,S4,21061
325,S4,21061
111,S4,21061
67,S4,21061
79,S4,21061
90,S4,21061
47,S4,21061
467,S4,21061
53,S4,21061
19,S4,21061
399,S4,21061
37,S4,21061
262,S4,21061
7657,S4,21061
118,S4,21061
54,S4,21061
42,S4,21061
57,S4,21061
94,S4,21061
66,S4,21061
54,S4,21061
75,S4,21061
41,S4,21061
46,S4,21061
32,S4,21061
51,S4,21061
143,S4,21061
45,S4,21061
357,S4,21061
59,S4,21061
147,S4,21061
282,S4,21061
73,S4,21061
17,S4,21061
156,S4,21061
38,S4,21061
62,S4,21061
61,S4,21061
46,S4,21061
29,S4,21061
254,S4,21061
127,S4,21061
315,S4,21061
58,S4,21061
382,S4,21061
53,S4,21061
105,S4,21061
86,S4,21061
33,S4,21061
85,S4,21061
97,S4,21061
36,S4,21061
45,S4,21061
255,S4,21061
79,S4,21061
49,S4,21061
75,S4,21061
147,S4,21061
48,S4,21061
102,S4,21061
88,S4,21061
119,S4,21061
59,S4,21061
455,S4,21061
87,S4,21061
223,S4,21061
44,S4,21061
35,S4,21061
39,S4,21061
205,S4,21061
60,S4,21061
69,S4,21061
89,S4,21061
119,S4,21061
51,S4,21061
52,S4,21061
78,S4,21061
39,S4,21061
269,S4,21061
182,S4,21061
80,S4,21061
71,S4,21061
88,S4,21061
159,S4,21061
174,S4,21061
260,S4,21061
504,S4,21061
123,S4,21061
43,S4,21061
198,S4,21061
113,S4,21061
170,S4,21061
125,S4,21061
57,S4,21061
141,S4,21061
233,S4,21061
80,S4,21061
139,S4,21061
37,S4,21061
84,S4,21061
201,S4,21061
56,S4,21061
31,S4,21061
47,S4,21061
42,S4,21061
