time,model_name,size
214,S1,10364
358,S1,10364
494,S1,10364
318,S1,10364
201,S1,10364
299,S1,10364
96,S1,10364
352,S1,10364
140,S1,10364
108,S1,10364
155,S1,10364
322,S1,10364
130,S1,10364
322,S1,10364
3102,S1,10364
241,S1,10364
175,S1,10364
347,S1,10364
172,S1,10364
184,S1,10364
290,S1,10364
218,S1,10364
154,S1,10364
199,S1,10364
148,S1,10364
142,S1,10364
168,S1,10364
159,S1,10364
515,S1,10364
102,S1,10364
198,S1,10364
130,S1,10364
89,S1,10364
290,S1,10364
159,S1,10364
90,S1,10364
208,S1,10364
223,S1,10364
129,S1,10364
3265,S1,10364
188,S1,10364
163,S1,10364
176,S1,10364
159,S1,10364
134,S1,10364
129,S1,10364
274,S1,10364
285,S1,10364
121,S1,10364
134,S1,10364
219,S1,10364
92,S1,10364
216,S1,10364
493,S1,10364
88,S1,10364
360,S1,10364
110,S1,10364
201,S1,10364
172,S1,10364
214,S1,10364
498,S1,10364
167,S1,10364
192,S1,10364
810,S1,10364
266,S1,10364
513,S1,10364
198,S1,10364
305,S1,10364
349,S1,10364
539,S1,10364
406,S1,10364
205,S1,10364
331,S1,10364
435,S1,10364
355,S1,10364
197,S1,10364
1111,S1,10364
259,S1,10364
389,S1,10364
351,S1,10364
363,S1,10364
223,S1,10364
476,S1,10364
393,S1,10364
348,S1,10364
249,S1,10364
701,S1,10364
374,S1,10364
206,S1,10364
24,S1,10364
12,S1,10364
10,S1,10364
14,S1,10364
14,S1,10364
12,S1,10364
14,S1,10364
33,S1,10364
11,S1,10364
13,S1,10364
16,S1,10364
19,S1,10364
19,S1,10364
16,S1,10364
21,S1,10364
12,S1,10364
13,S1,10364
13,S1,10364
9,S1,10364
16,S1,10364
14,S1,10364
15,S1,10364
20,S1,10364
16,S1,10364
16,S1,10364
9,S1,10364
19,S1,10364
10,S1,10364
9,S1,10364
19,S1,10364
9,S1,10364
18,S1,10364
14,S1,10364
16,S1,10364
18,S1,10364
22,S1,10364
23,S1,10364
13,S1,10364
11,S1,10364
15,S1,10364
22,S1,10364
16,S1,10364
11,S1,10364
11,S1,10364
17,S1,10364
13,S1,10364
15,S1,10364
19,S1,10364
14,S1,10364
17,S1,10364
14,S1,10364
13,S1,10364
12,S1,10364
11,S1,10364
10,S1,10364
12,S1,10364
14,S1,10364
12,S1,10364
12,S1,10364
10,S1,10364
10,S1,10364
12,S1,10364
14,S1,10364
11,S1,10364
10,S1,10364
13,S1,10364
13,S1,10364
15,S1,10364
10,S1,10364
11,S1,10364
10,S1,10364
12,S1,10364
10,S1,10364
8,S1,10364
16,S1,10364
16,S1,10364
10,S1,10364
13,S1,10364
21,S1,10364
11,S1,10364
17,S1,10364
13,S1,10364
11,S1,10364
13,S1,10364
12,S1,10364
6,S1,10364
14,S1,10364
20,S1,10364
22,S1,10364
16,S1,10364
18,S1,10364
10,S1,10364
7,S1,10364
17,S1,10364
13,S1,10364
40,S1,10364
10,S1,10364
13,S1,10364
9,S1,10364
20,S1,10364
15,S1,10364
9,S1,10364
11,S1,10364
15,S1,10364
14,S1,10364
13,S1,10364
13,S1,10364
11,S1,10364
9,S1,10364
14,S1,10364
7,S1,10364
17,S1,10364
11,S1,10364
15,S1,10364
13,S1,10364
31,S1,10364
10,S1,10364
15,S1,10364
12,S1,10364
9,S1,10364
16,S1,10364
14,S1,10364
14,S1,10364
15,S1,10364
13,S1,10364
11,S1,10364
14,S1,10364
11,S1,10364
17,S1,10364
10,S1,10364
8,S1,10364
15,S1,10364
11,S1,10364
17,S1,10364
11,S1,10364
21,S1,10364
19,S1,10364
14,S1,10364
14,S1,10364
13,S1,10364
12,S1,10364
13,S1,10364
14,S1,10364
14,S1,10364
15,S1,10364
9,S1,10364
12,S1,10364
17,S1,10364
17,S1,10364
27,S1,10364
13,S1,10364
13,S1,10364
10,S1,10364
14,S1,10364
12,S1,10364
15,S1,10364
18,S1,10364
12,S1,10364
11,S1,10364
12,S1,10364
12,S1,10364
12,S1,10364
14,S1,10364
10,S1,10364
17,S1,10364
20,S1,10364
17,S1,10364
19,S1,10364
17,S1,10364
15,S1,10364
9,S1,10364
13,S1,10364
13,S1,10364
9,S1,10364
10,S1,10364
13,S1,10364
13,S1,10364
12,S1,10364
22,S1,10364
12,S1,10364
11,S1,10364
25,S1,10364
21,S1,10364
9,S1,10364
12,S1,10364
16,S1,10364
12,S1,10364
12,S1,10364
21,S1,10364
13,S1,10364
9,S1,10364
21,S1,10364
12,S1,10364
15,S1,10364
14,S1,10364
12,S1,10364
12,S1,10364
13,S1,10364
11,S1,10364
14,S1,10364
11,S1,10364
15,S1,10364
11,S1,10364
20,S1,10364
10,S1,10364
11,S1,10364
12,S1,10364
22,S1,10364
14,S1,10364
14,S1,10364
13,S1,10364
12,S1,10364
13,S1,10364
10,S1,10364
12,S1,10364
16,S1,10364
15,S1,10364
14,S1,10364
12,S1,10364
16,S1,10364
21,S1,10364
10,S1,10364
13,S1,10364
14,S1,10364
10,S1,10364
13,S1,10364
17,S1,10364
13,S1,10364
11,S1,10364
12,S1,10364
11,S1,10364
8,S1,10364
14,S1,10364
16,S1,10364
11,S1,10364
8,S1,10364
8,S1,10364
12,S1,10364
11,S1,10364
9,S1,10364
16,S1,10364
13,S1,10364
11,S1,10364
23,S1,10364
12,S1,10364
22,S1,10364
16,S1,10364
11,S1,10364
11,S1,10364
16,S1,10364
16,S1,10364
15,S1,10364
13,S1,10364
11,S1,10364
12,S1,10364
19,S1,10364
23,S1,10364
26,S1,10364
12,S1,10364
24,S1,10364
14,S1,10364
10,S1,10364
21,S1,10364
10,S1,10364
14,S1,10364
13,S1,10364
28,S1,10364
19,S1,10364
22,S1,10364
17,S1,10364
11,S1,10364
17,S1,10364
8,S1,10364
8,S1,10364
13,S1,10364
12,S1,10364
18,S1,10364
11,S1,10364
13,S1,10364
8,S1,10364
7,S1,10364
17,S1,10364
17,S1,10364
20,S1,10364
11,S1,10364
18,S1,10364
16,S1,10364
16,S1,10364
10,S1,10364
14,S1,10364
15,S1,10364
13,S1,10364
15,S1,10364
16,S1,10364
22,S1,10364
18,S1,10364
16,S1,10364
17,S1,10364
11,S1,10364
18,S1,10364
18,S1,10364
9,S1,10364
13,S1,10364
12,S1,10364
11,S1,10364
11,S1,10364
14,S1,10364
15,S1,10364
16,S1,10364
12,S1,10364
11,S1,10364
10,S1,10364
10,S1,10364
13,S1,10364
29,S1,10364
11,S1,10364
10,S1,10364
12,S1,10364
18,S1,10364
8,S1,10364
10,S1,10364
20,S1,10364
12,S1,10364
8,S1,10364
12,S1,10364
10,S1,10364
9,S1,10364
14,S1,10364
15,S1,10364
12,S1,10364
8,S1,10364
10,S1,10364
14,S1,10364
8,S1,10364
9,S1,10364
11,S1,10364
19,S1,10364
12,S1,10364
12,S1,10364
9,S1,10364
11,S1,10364
12,S1,10364
11,S1,10364
11,S1,10364
12,S1,10364
22,S1,10364
12,S1,10364
14,S1,10364
13,S1,10364
13,S1,10364
13,S1,10364
11,S1,10364
11,S1,10364
10,S1,10364
11,S1,10364
10,S1,10364
13,S1,10364
18,S1,10364
27,S1,10364
12,S1,10364
9,S1,10364
16,S1,10364
20,S1,10364
21,S1,10364
18,S1,10364
140,S1,10364
185,S1,10364
133,S1,10364
181,S1,10364
145,S1,10364
124,S1,10364
144,S1,10364
168,S1,10364
229,S1,10364
125,S1,10364
101,S1,10364
116,S1,10364
118,S1,10364
187,S1,10364
148,S1,10364
145,S1,10364
122,S1,10364
379,S1,10364
113,S1,10364
156,S1,10364
120,S1,10364
125,S1,10364
121,S1,10364
200,S1,10364
143,S1,10364
190,S1,10364
118,S1,10364
161,S1,10364
189,S1,10364
133,S1,10364
107,S1,10364
97,S1,10364
202,S1,10364
144,S1,10364
212,S1,10364
112,S1,10364
160,S1,10364
156,S1,10364
138,S1,10364
148,S1,10364
168,S1,10364
106,S1,10364
145,S1,10364
133,S1,10364
108,S1,10364
111,S1,10364
170,S1,10364
146,S1,10364
120,S1,10364
98,S1,10364
104,S1,10364
261,S1,10364
133,S1,10364
115,S1,10364
133,S1,10364
166,S1,10364
107,S1,10364
98,S1,10364
147,S1,10364
130,S1,10364
147,S1,10364
136,S1,10364
170,S1,10364
149,S1,10364
104,S1,10364
124,S1,10364
116,S1,10364
100,S1,10364
151,S1,10364
297,S1,10364
161,S1,10364
169,S1,10364
155,S1,10364
159,S1,10364
122,S1,10364
149,S1,10364
192,S1,10364
96,S1,10364
129,S1,10364
255,S1,10364
144,S1,10364
108,S1,10364
157,S1,10364
124,S1,10364
130,S1,10364
190,S1,10364
124,S1,10364
98,S1,10364
262,S1,10364
154,S1,10364
106,S1,10364
105,S1,10364
127,S1,10364
195,S1,10364
109,S1,10364
127,S1,10364
102,S1,10364
115,S1,10364
181,S1,10364
127,S1,10364
197,S1,10364
127,S1,10364
113,S1,10364
194,S1,10364
139,S1,10364
184,S1,10364
312,S1,10364
179,S1,10364
98,S1,10364
184,S1,10364
131,S1,10364
210,S1,10364
221,S1,10364
133,S1,10364
135,S1,10364
175,S1,10364
113,S1,10364
147,S1,10364
190,S1,10364
209,S1,10364
206,S1,10364
155,S1,10364
121,S1,10364
125,S1,10364
132,S1,10364
112,S1,10364
99,S1,10364
117,S1,10364
108,S1,10364
143,S1,10364
109,S1,10364
156,S1,10364
150,S1,10364
118,S1,10364
134,S1,10364
118,S1,10364
200,S1,10364
218,S1,10364
143,S1,10364
266,S1,10364
172,S1,10364
221,S1,10364
260,S1,10364
107,S1,10364
107,S1,10364
136,S1,10364
127,S1,10364
99,S1,10364
128,S1,10364
165,S1,10364
160,S1,10364
114,S1,10364
112,S1,10364
142,S1,10364
180,S1,10364
137,S1,10364
111,S1,10364
118,S1,10364
138,S1,10364
162,S1,10364
198,S1,10364
103,S1,10364
111,S1,10364
121,S1,10364
130,S1,10364
136,S1,10364
138,S1,10364
180,S1,10364
276,S1,10364
115,S1,10364
148,S1,10364
105,S1,10364
146,S1,10364
109,S1,10364
147,S1,10364
173,S1,10364
159,S1,10364
99,S1,10364
186,S1,10364
155,S1,10364
285,S1,10364
206,S1,10364
97,S1,10364
182,S1,10364
138,S1,10364
107,S1,10364
105,S1,10364
138,S1,10364
172,S1,10364
135,S1,10364
100,S1,10364
102,S1,10364
123,S1,10364
125,S1,10364
118,S1,10364
103,S1,10364
108,S1,10364
145,S1,10364
148,S1,10364
112,S1,10364
212,S1,10364
115,S1,10364
95,S1,10364
211,S1,10364
104,S1,10364
103,S1,10364
126,S1,10364
96,S1,10364
103,S1,10364
202,S1,10364
96,S1,10364
313,S1,10364
132,S1,10364
150,S1,10364
125,S1,10364
181,S1,10364
141,S1,10364
104,S1,10364
126,S1,10364
250,S1,10364
97,S1,10364
110,S1,10364
98,S1,10364
92,S1,10364
152,S1,10364
221,S1,10364
156,S1,10364
138,S1,10364
185,S1,10364
159,S1,10364
120,S1,10364
107,S1,10364
212,S1,10364
157,S1,10364
133,S1,10364
201,S1,10364
120,S1,10364
134,S1,10364
185,S1,10364
154,S1,10364
197,S1,10364
118,S1,10364
213,S1,10364
106,S1,10364
124,S1,10364
153,S1,10364
176,S1,10364
163,S1,10364
110,S1,10364
130,S1,10364
127,S1,10364
145,S1,10364
103,S1,10364
110,S1,10364
121,S1,10364
152,S1,10364
117,S1,10364
152,S1,10364
133,S1,10364
100,S1,10364
104,S1,10364
104,S1,10364
132,S1,10364
130,S1,10364
113,S1,10364
118,S1,10364
144,S1,10364
123,S1,10364
107,S1,10364
160,S1,10364
140,S1,10364
110,S1,10364
143,S1,10364
230,S1,10364
155,S1,10364
150,S1,10364
113,S1,10364
191,S1,10364
224,S1,10364
184,S1,10364
115,S1,10364
125,S1,10364
157,S1,10364
160,S1,10364
105,S1,10364
104,S1,10364
101,S1,10364
185,S1,10364
116,S1,10364
171,S1,10364
158,S1,10364
144,S1,10364
130,S1,10364
235,S1,10364
115,S1,10364
159,S1,10364
122,S1,10364
285,S1,10364
238,S1,10364
177,S1,10364
130,S1,10364
154,S1,10364
157,S1,10364
12,S1,10364
13,S1,10364
14,S1,10364
13,S1,10364
19,S1,10364
13,S1,10364
13,S1,10364
13,S1,10364
16,S1,10364
13,S1,10364
11,S1,10364
15,S1,10364
16,S1,10364
32,S1,10364
18,S1,10364
12,S1,10364
13,S1,10364
19,S1,10364
12,S1,10364
18,S1,10364
19,S1,10364
20,S1,10364
17,S1,10364
17,S1,10364
17,S1,10364
17,S1,10364
22,S1,10364
15,S1,10364
17,S1,10364
15,S1,10364
19,S1,10364
15,S1,10364
20,S1,10364
18,S1,10364
16,S1,10364
15,S1,10364
14,S1,10364
15,S1,10364
13,S1,10364
15,S1,10364
15,S1,10364
16,S1,10364
13,S1,10364
22,S1,10364
13,S1,10364
15,S1,10364
15,S1,10364
14,S1,10364
13,S1,10364
18,S1,10364
12,S1,10364
13,S1,10364
13,S1,10364
26,S1,10364
12,S1,10364
8,S1,10364
15,S1,10364
12,S1,10364
13,S1,10364
11,S1,10364
13,S1,10364
18,S1,10364
12,S1,10364
14,S1,10364
12,S1,10364
12,S1,10364
14,S1,10364
17,S1,10364
13,S1,10364
18,S1,10364
19,S1,10364
19,S1,10364
14,S1,10364
17,S1,10364
11,S1,10364
13,S1,10364
20,S1,10364
12,S1,10364
12,S1,10364
13,S1,10364
12,S1,10364
7,S1,10364
14,S1,10364
12,S1,10364
14,S1,10364
20,S1,10364
13,S1,10364
10,S1,10364
15,S1,10364
15,S1,10364
9,S1,10364
11,S1,10364
12,S1,10364
18,S1,10364
18,S1,10364
11,S1,10364
17,S1,10364
17,S1,10364
15,S1,10364
14,S1,10364
16,S1,10364
12,S1,10364
33,S1,10364
15,S1,10364
12,S1,10364
19,S1,10364
10,S1,10364
14,S1,10364
20,S1,10364
16,S1,10364
11,S1,10364
15,S1,10364
14,S1,10364
14,S1,10364
13,S1,10364
13,S1,10364
12,S1,10364
17,S1,10364
31,S1,10364
16,S1,10364
13,S1,10364
16,S1,10364
11,S1,10364
11,S1,10364
41,S1,10364
12,S1,10364
13,S1,10364
11,S1,10364
26,S1,10364
12,S1,10364
12,S1,10364
13,S1,10364
13,S1,10364
19,S1,10364
12,S1,10364
19,S1,10364
14,S1,10364
11,S1,10364
12,S1,10364
12,S1,10364
11,S1,10364
23,S1,10364
16,S1,10364
14,S1,10364
15,S1,10364
10,S1,10364
17,S1,10364
14,S1,10364
11,S1,10364
12,S1,10364
11,S1,10364
15,S1,10364
30,S1,10364
12,S1,10364
10,S1,10364
12,S1,10364
14,S1,10364
22,S1,10364
14,S1,10364
17,S1,10364
16,S1,10364
16,S1,10364
17,S1,10364
23,S1,10364
25,S1,10364
16,S1,10364
12,S1,10364
20,S1,10364
12,S1,10364
12,S1,10364
14,S1,10364
18,S1,10364
11,S1,10364
17,S1,10364
16,S1,10364
19,S1,10364
13,S1,10364
15,S1,10364
17,S1,10364
18,S1,10364
13,S1,10364
15,S1,10364
15,S1,10364
16,S1,10364
16,S1,10364
15,S1,10364
16,S1,10364
20,S1,10364
16,S1,10364
12,S1,10364
14,S1,10364
19,S1,10364
19,S1,10364
14,S1,10364
11,S1,10364
16,S1,10364
17,S1,10364
12,S1,10364
12,S1,10364
14,S1,10364
24,S1,10364
11,S1,10364
27,S1,10364
12,S1,10364
12,S1,10364
11,S1,10364
21,S1,10364
11,S1,10364
14,S1,10364
19,S1,10364
12,S1,10364
14,S1,10364
17,S1,10364
18,S1,10364
16,S1,10364
13,S1,10364
11,S1,10364
11,S1,10364
16,S1,10364
23,S1,10364
14,S1,10364
11,S1,10364
12,S1,10364
13,S1,10364
14,S1,10364
12,S1,10364
14,S1,10364
25,S1,10364
13,S1,10364
12,S1,10364
13,S1,10364
17,S1,10364
14,S1,10364
25,S1,10364
12,S1,10364
17,S1,10364
14,S1,10364
16,S1,10364
17,S1,10364
19,S1,10364
12,S1,10364
200,S1,10364
157,S1,10364
208,S1,10364
135,S1,10364
225,S1,10364
182,S1,10364
127,S1,10364
273,S1,10364
208,S1,10364
129,S1,10364
179,S1,10364
154,S1,10364
169,S1,10364
177,S1,10364
322,S1,10364
145,S1,10364
245,S1,10364
227,S1,10364
197,S1,10364
203,S1,10364
176,S1,10364
203,S1,10364
267,S1,10364
219,S1,10364
177,S1,10364
410,S1,10364
230,S1,10364
190,S1,10364
143,S1,10364
138,S1,10364
341,S1,10364
197,S1,10364
156,S1,10364
146,S1,10364
187,S1,10364
192,S1,10364
128,S1,10364
148,S1,10364
166,S1,10364
185,S1,10364
229,S1,10364
245,S1,10364
161,S1,10364
181,S1,10364
174,S1,10364
134,S1,10364
142,S1,10364
123,S1,10364
153,S1,10364
214,S1,10364
239,S1,10364
392,S1,10364
152,S1,10364
157,S1,10364
167,S1,10364
187,S1,10364
175,S1,10364
154,S1,10364
207,S1,10364
135,S1,10364
199,S1,10364
196,S1,10364
204,S1,10364
159,S1,10364
264,S1,10364
211,S1,10364
215,S1,10364
259,S1,10364
207,S1,10364
131,S1,10364
201,S1,10364
149,S1,10364
184,S1,10364
216,S1,10364
198,S1,10364
125,S1,10364
193,S1,10364
243,S1,10364
142,S1,10364
220,S1,10364
194,S1,10364
240,S1,10364
220,S1,10364
167,S1,10364
173,S1,10364
182,S1,10364
146,S1,10364
179,S1,10364
114,S1,10364
275,S1,10364
149,S1,10364
174,S1,10364
266,S1,10364
213,S1,10364
248,S1,10364
184,S1,10364
274,S1,10364
179,S1,10364
246,S1,10364
188,S1,10364
145,S1,10364
219,S1,10364
242,S1,10364
208,S1,10364
150,S1,10364
254,S1,10364
202,S1,10364
121,S1,10364
142,S1,10364
226,S1,10364
173,S1,10364
177,S1,10364
179,S1,10364
285,S1,10364
175,S1,10364
149,S1,10364
190,S1,10364
231,S1,10364
138,S1,10364
155,S1,10364
276,S1,10364
174,S1,10364
159,S1,10364
180,S1,10364
254,S1,10364
296,S1,10364
200,S1,10364
153,S1,10364
231,S1,10364
216,S1,10364
285,S1,10364
191,S1,10364
230,S1,10364
170,S1,10364
170,S1,10364
383,S1,10364
179,S1,10364
271,S1,10364
141,S1,10364
223,S1,10364
224,S1,10364
220,S1,10364
214,S1,10364
149,S1,10364
207,S1,10364
182,S1,10364
175,S1,10364
126,S1,10364
227,S1,10364
161,S1,10364
127,S1,10364
204,S1,10364
180,S1,10364
180,S1,10364
297,S1,10364
189,S1,10364
169,S1,10364
133,S1,10364
260,S1,10364
226,S1,10364
172,S1,10364
164,S1,10364
153,S1,10364
223,S1,10364
141,S1,10364
188,S1,10364
142,S1,10364
171,S1,10364
206,S1,10364
154,S1,10364
249,S1,10364
151,S1,10364
130,S1,10364
226,S1,10364
269,S1,10364
155,S1,10364
232,S1,10364
225,S1,10364
190,S1,10364
189,S1,10364
125,S1,10364
178,S1,10364
157,S1,10364
264,S1,10364
273,S1,10364
124,S1,10364
243,S1,10364
240,S1,10364
233,S1,10364
173,S1,10364
248,S1,10364
181,S1,10364
201,S1,10364
369,S1,10364
256,S1,10364
250,S1,10364
137,S1,10364
383,S1,10364
125,S1,10364
251,S1,10364
268,S1,10364
202,S1,10364
152,S1,10364
176,S1,10364
214,S1,10364
236,S1,10364
216,S1,10364
212,S1,10364
240,S1,10364
130,S1,10364
191,S1,10364
145,S1,10364
224,S1,10364
169,S1,10364
169,S1,10364
177,S1,10364
218,S1,10364
208,S1,10364
194,S1,10364
189,S1,10364
217,S1,10364
138,S1,10364
212,S1,10364
299,S1,10364
242,S1,10364
347,S1,10364
192,S1,10364
183,S1,10364
166,S1,10364
219,S1,10364
161,S1,10364
153,S1,10364
198,S1,10364
122,S1,10364
189,S1,10364
403,S1,10364
135,S1,10364
139,S1,10364
213,S1,10364
226,S1,10364
256,S1,10364
140,S1,10364
131,S1,10364
142,S1,10364
366,S1,10364
191,S1,10364
196,S1,10364
131,S1,10364
165,S1,10364
315,S1,10364
249,S1,10364
221,S1,10364
130,S1,10364
125,S1,10364
211,S1,10364
126,S1,10364
123,S1,10364
130,S1,10364
161,S1,10364
139,S1,10364
147,S1,10364
207,S1,10364
169,S1,10364
191,S1,10364
220,S1,10364
231,S1,10364
195,S1,10364
239,S1,10364
127,S1,10364
167,S1,10364
165,S1,10364
133,S1,10364
169,S1,10364
147,S1,10364
113,S1,10364
131,S1,10364
203,S1,10364
243,S1,10364
159,S1,10364
150,S1,10364
177,S1,10364
230,S1,10364
164,S1,10364
134,S1,10364
136,S1,10364
156,S1,10364
224,S1,10364
245,S1,10364
181,S1,10364
220,S1,10364
192,S1,10364
177,S1,10364
137,S1,10364
169,S1,10364
132,S1,10364
151,S1,10364
180,S1,10364
180,S1,10364
215,S1,10364
168,S1,10364
236,S1,10364
176,S1,10364
187,S1,10364
158,S1,10364
120,S1,10364
145,S1,10364
198,S1,10364
192,S1,10364
269,S1,10364
122,S1,10364
181,S1,10364
212,S1,10364
108,S1,10364
149,S1,10364
212,S1,10364
228,S1,10364
221,S1,10364
159,S1,10364
154,S1,10364
139,S1,10364
165,S1,10364
189,S1,10364
240,S1,10364
227,S1,10364
153,S1,10364
179,S1,10364
209,S1,10364
150,S1,10364
171,S1,10364
193,S1,10364
146,S1,10364
282,S1,10364
152,S1,10364
133,S1,10364
194,S1,10364
322,S1,10364
141,S1,10364
180,S1,10364
147,S1,10364
198,S1,10364
129,S1,10364
204,S1,10364
236,S1,10364
203,S1,10364
179,S1,10364
151,S1,10364
228,S1,10364
125,S1,10364
153,S1,10364
220,S1,10364
162,S1,10364
170,S1,10364
205,S1,10364
127,S1,10364
178,S1,10364
161,S1,10364
152,S1,10364
179,S1,10364
178,S1,10364
138,S1,10364
175,S1,10364
184,S1,10364
219,S1,10364
148,S1,10364
163,S1,10364
196,S1,10364
135,S1,10364
173,S1,10364
178,S1,10364
127,S1,10364
214,S1,10364
207,S1,10364
124,S1,10364
151,S1,10364
190,S1,10364
132,S1,10364
163,S1,10364
154,S1,10364
131,S1,10364
216,S1,10364
184,S1,10364
204,S1,10364
213,S1,10364
184,S1,10364
117,S1,10364
179,S1,10364
139,S1,10364
126,S1,10364
260,S1,10364
147,S1,10364
161,S1,10364
128,S1,10364
165,S1,10364
126,S1,10364
253,S1,10364
213,S1,10364
123,S1,10364
215,S1,10364
141,S1,10364
206,S1,10364
124,S1,10364
117,S1,10364
184,S1,10364
248,S1,10364
197,S1,10364
222,S1,10364
144,S1,10364
134,S1,10364
116,S1,10364
218,S1,10364
176,S1,10364
142,S1,10364
163,S1,10364
174,S1,10364
174,S1,10364
157,S1,10364
344,S1,10364
141,S1,10364
123,S1,10364
247,S1,10364
136,S1,10364
291,S1,10364
265,S1,10364
120,S1,10364
177,S1,10364
168,S1,10364
139,S1,10364
156,S1,10364
124,S1,10364
163,S1,10364
163,S1,10364
144,S1,10364
234,S1,10364
136,S1,10364
167,S1,10364
123,S1,10364
152,S1,10364
188,S1,10364
147,S1,10364
202,S1,10364
180,S1,10364
232,S1,10364
168,S1,10364
121,S1,10364
159,S1,10364
196,S1,10364
11,S2,10525
9,S2,10525
15,S2,10525
12,S2,10525
10,S2,10525
7,S2,10525
6,S2,10525
8,S2,10525
58,S2,10525
7,S2,10525
7,S2,10525
7,S2,10525
8,S2,10525
7,S2,10525
5,S2,10525
6,S2,10525
9,S2,10525
8,S2,10525
10,S2,10525
6,S2,10525
9,S2,10525
10,S2,10525
9,S2,10525
12,S2,10525
11,S2,10525
13,S2,10525
10,S2,10525
9,S2,10525
24,S2,10525
7,S2,10525
10,S2,10525
10,S2,10525
9,S2,10525
12,S2,10525
6,S2,10525
8,S2,10525
7,S2,10525
8,S2,10525
9,S2,10525
12,S2,10525
14,S2,10525
5,S2,10525
20,S2,10525
7,S2,10525
11,S2,10525
12,S2,10525
13,S2,10525
10,S2,10525
14,S2,10525
10,S2,10525
13,S2,10525
8,S2,10525
14,S2,10525
14,S2,10525
11,S2,10525
10,S2,10525
8,S2,10525
14,S2,10525
13,S2,10525
10,S2,10525
11,S2,10525
14,S2,10525
11,S2,10525
12,S2,10525
10,S2,10525
13,S2,10525
7,S2,10525
8,S2,10525
12,S2,10525
6,S2,10525
27,S2,10525
13,S2,10525
33,S2,10525
11,S2,10525
10,S2,10525
8,S2,10525
9,S2,10525
13,S2,10525
15,S2,10525
8,S2,10525
6,S2,10525
8,S2,10525
10,S2,10525
8,S2,10525
7,S2,10525
10,S2,10525
8,S2,10525
8,S2,10525
9,S2,10525
7,S2,10525
14,S2,10525
32,S2,10525
38,S2,10525
10,S2,10525
9,S2,10525
6,S2,10525
7,S2,10525
6,S2,10525
7,S2,10525
8,S2,10525
16,S2,10525
13,S2,10525
10,S2,10525
12,S2,10525
29,S2,10525
10,S2,10525
13,S2,10525
11,S2,10525
9,S2,10525
30,S2,10525
9,S2,10525
19,S2,10525
6,S2,10525
27,S2,10525
9,S2,10525
8,S2,10525
8,S2,10525
9,S2,10525
18,S2,10525
7,S2,10525
8,S2,10525
9,S2,10525
12,S2,10525
9,S2,10525
8,S2,10525
14,S2,10525
11,S2,10525
8,S2,10525
15,S2,10525
9,S2,10525
8,S2,10525
10,S2,10525
13,S2,10525
9,S2,10525
14,S2,10525
6,S2,10525
10,S2,10525
7,S2,10525
8,S2,10525
14,S2,10525
19,S2,10525
9,S2,10525
8,S2,10525
7,S2,10525
14,S2,10525
10,S2,10525
9,S2,10525
8,S2,10525
10,S2,10525
10,S2,10525
9,S2,10525
11,S2,10525
9,S2,10525
11,S2,10525
8,S2,10525
6,S2,10525
8,S2,10525
11,S2,10525
6,S2,10525
6,S2,10525
8,S2,10525
11,S2,10525
14,S2,10525
40,S2,10525
50,S2,10525
79,S2,10525
56,S2,10525
65,S2,10525
39,S2,10525
56,S2,10525
92,S2,10525
49,S2,10525
61,S2,10525
62,S2,10525
40,S2,10525
42,S2,10525
125,S2,10525
40,S2,10525
41,S2,10525
45,S2,10525
44,S2,10525
42,S2,10525
60,S2,10525
67,S2,10525
41,S2,10525
35,S2,10525
40,S2,10525
41,S2,10525
49,S2,10525
40,S2,10525
37,S2,10525
36,S2,10525
45,S2,10525
34,S2,10525
46,S2,10525
36,S2,10525
37,S2,10525
50,S2,10525
39,S2,10525
57,S2,10525
39,S2,10525
39,S2,10525
47,S2,10525
52,S2,10525
38,S2,10525
45,S2,10525
39,S2,10525
39,S2,10525
48,S2,10525
39,S2,10525
50,S2,10525
39,S2,10525
47,S2,10525
52,S2,10525
44,S2,10525
40,S2,10525
38,S2,10525
102,S2,10525
100,S2,10525
49,S2,10525
118,S2,10525
281,S2,10525
177,S2,10525
217,S2,10525
138,S2,10525
215,S2,10525
219,S2,10525
129,S2,10525
283,S2,10525
110,S2,10525
159,S2,10525
203,S2,10525
171,S2,10525
125,S2,10525
180,S2,10525
150,S2,10525
232,S2,10525
155,S2,10525
404,S2,10525
187,S2,10525
120,S2,10525
165,S2,10525
117,S2,10525
175,S2,10525
162,S2,10525
215,S2,10525
275,S2,10525
121,S2,10525
168,S2,10525
179,S2,10525
159,S2,10525
136,S2,10525
125,S2,10525
160,S2,10525
135,S2,10525
141,S2,10525
176,S2,10525
215,S2,10525
115,S2,10525
231,S2,10525
260,S2,10525
158,S2,10525
164,S2,10525
131,S2,10525
132,S2,10525
223,S2,10525
286,S2,10525
144,S2,10525
158,S2,10525
121,S2,10525
144,S2,10525
150,S2,10525
170,S2,10525
218,S2,10525
232,S2,10525
121,S2,10525
129,S2,10525
211,S2,10525
137,S2,10525
100,S2,10525
198,S2,10525
137,S2,10525
145,S2,10525
152,S2,10525
140,S2,10525
188,S2,10525
129,S2,10525
125,S2,10525
175,S2,10525
104,S2,10525
160,S2,10525
122,S2,10525
134,S2,10525
150,S2,10525
128,S2,10525
187,S2,10525
146,S2,10525
350,S2,10525
153,S2,10525
140,S2,10525
149,S2,10525
220,S2,10525
156,S2,10525
189,S2,10525
